loan_id,application_id,client_id,issue_date,product_name,loan_amount,interest_rate,term_months
1956,3649,1825,2024-12-30,Credit card,335067.91,24.51,12
1957,3653,2229,2025-11-23,Cash loan,1906188.45,29.20,36
1958,3655,950,2024-04-29,Micro loan,509681.74,39.85,3
1959,3658,2751,2024-05-10,POS loan,493372.82,25.66,24
1960,3660,723,2024-08-16,Auto loan,13614871.91,12.50,60
1961,3661,6,2025-12-17,Cash loan,2423307.03,19.63,24
1962,3663,1349,2024-07-13,Cash loan,1154778.14,26.71,36
1963,3664,3150,2024-12-24,Auto loan,15423922.85,22.47,60
1964,3665,2575,2024-03-31,Credit card,1071471.45,36.95,36
1965,3666,4105,2024-05-03,Credit card,943875.62,35.14,24
1966,3668,2838,2024-10-19,Micro loan,355601.71,44.58,9
1967,3669,335,2025-10-26,Micro loan,282145.88,42.21,3
1968,3671,2324,2025-10-03,Cash loan,2189051.18,20.29,36
1969,3672,570,2024-02-10,Micro loan,359518.36,47.30,9
1970,3673,3283,2025-09-29,Credit card,1191503.33,29.80,24
1971,3674,1770,2024-07-21,Micro loan,189422.59,29.83,9
1972,3675,3856,2025-08-29,Micro loan,188961.85,40.42,6
1973,3676,3153,2024-10-21,Cash loan,2546648.53,31.34,12
1974,3677,395,2025-04-04,POS loan,620331.37,16.52,24
1975,3678,4708,2025-08-05,Cash loan,1584402.57,28.19,12
1976,3679,4227,2024-05-05,Cash loan,2005031.73,20.71,12
1977,3680,4713,2024-04-24,POS loan,698708.94,21.34,6
1978,3684,4367,2024-07-28,Credit card,257062.86,31.91,24
1979,3689,4571,2025-01-25,Micro loan,222608.97,36.97,6
1980,3690,663,2025-09-13,POS loan,496513.40,23.29,24
1981,3691,4303,2024-05-11,POS loan,779859.75,20.55,12
1982,3692,1416,2024-12-01,POS loan,943458.22,10.90,12
1983,3693,696,2025-10-29,Auto loan,14193102.80,12.37,72
1984,3694,953,2024-06-21,Auto loan,8655546.18,20.85,72
1985,3696,2180,2024-11-16,Cash loan,1604666.59,30.54,36
1986,3698,2828,2025-09-15,POS loan,804852.79,18.43,12
1987,3700,4466,2024-11-06,Auto loan,8694759.04,18.16,60
1988,3701,2891,2024-04-07,Credit card,215650.67,36.15,36
1989,3702,147,2024-03-17,Micro loan,283837.06,34.90,9
1990,3703,4813,2024-01-22,POS loan,620255.53,10.56,12
1991,3707,4769,2026-03-30,Micro loan,65300.93,36.12,3
1992,3708,3308,2025-02-10,Auto loan,8448683.72,22.71,72
1993,3709,1244,2024-09-19,Credit card,362879.90,36.87,12
1994,3710,1972,2024-04-25,Micro loan,299087.88,47.70,9
1995,3712,539,2024-04-22,Micro loan,288191.52,43.93,12
1996,3713,479,2026-04-03,POS loan,468668.13,19.17,24
1997,3714,2682,2024-02-18,Credit card,1130071.32,31.03,24
1998,3716,3765,2024-05-04,Auto loan,7282249.31,12.98,72
1999,3717,1691,2025-09-20,Credit card,721833.58,32.36,24
2000,3719,1421,2025-03-04,POS loan,1034999.68,11.90,6
2001,3720,1672,2024-05-12,Auto loan,8919620.15,15.96,72
2002,3722,3707,2024-01-15,Cash loan,2186134.72,23.22,24
2003,3724,471,2024-03-01,Cash loan,2608986.80,19.02,18
2004,3726,2531,2024-01-24,Auto loan,3425128.25,19.95,36
2005,3727,3050,2024-08-15,Cash loan,3175742.39,29.67,24
2006,3729,3398,2024-07-02,Micro loan,463440.58,34.86,6
2007,3732,1230,2026-04-30,Auto loan,13321921.15,20.54,48
2008,3734,3099,2025-02-06,Cash loan,2655266.75,26.19,24
2009,3736,4523,2026-01-04,Auto loan,2252353.12,20.44,48
2010,3737,784,2025-06-13,Cash loan,492107.79,23.10,24
2011,3739,3013,2024-04-20,Cash loan,2324883.87,19.75,36
2012,3741,4711,2026-01-10,Cash loan,1403979.45,19.93,12
2013,3744,1652,2025-03-05,POS loan,202971.55,22.70,6
2014,3746,3005,2025-12-14,Micro loan,252834.21,28.47,12
2015,3748,48,2024-02-22,Micro loan,220155.51,46.87,9
2016,3749,1461,2024-05-20,Cash loan,1635604.90,28.76,24
2017,3750,3155,2024-11-23,Cash loan,892654.61,24.93,18
2018,3751,1578,2026-01-28,Auto loan,13581920.87,18.88,48
2019,3752,693,2026-04-14,Credit card,1116617.07,25.82,24
2020,3753,1310,2024-03-08,Cash loan,1351846.52,22.70,12
2021,3754,1325,2025-03-31,Auto loan,1618080.60,21.85,48
2022,3756,3515,2025-10-14,Cash loan,341157.82,22.25,12
2023,3758,2012,2024-03-17,Cash loan,314201.25,20.07,24
2024,3759,940,2024-02-04,Micro loan,265986.24,28.64,12
2025,3760,394,2026-04-22,POS loan,135829.30,26.23,6
2026,3762,3281,2025-12-28,POS loan,85798.35,27.60,6
2027,3764,1110,2025-04-18,Auto loan,14200573.54,19.41,60
2028,3765,4700,2024-07-13,Auto loan,2046112.15,20.58,48
2029,3767,183,2025-05-19,Auto loan,7693367.53,14.67,60
2030,3768,3570,2025-01-04,POS loan,856456.13,25.90,6
2031,3769,1748,2025-08-14,POS loan,336666.80,26.50,18
2032,3770,820,2024-09-26,POS loan,183597.82,13.11,6
2033,3771,2421,2024-12-16,Credit card,543683.80,37.04,36
2034,3773,625,2025-02-24,Cash loan,1773840.73,29.45,36
2035,3774,3814,2025-07-13,Credit card,284925.34,26.33,24
2036,3775,1188,2024-06-22,Cash loan,2806023.51,22.89,36
2037,3776,2221,2025-10-18,Credit card,543354.48,35.61,36
2038,3779,2468,2024-12-09,Cash loan,1237475.56,25.46,12
2039,3780,3015,2025-04-28,Cash loan,2615731.22,19.60,24
2040,3781,2104,2024-05-17,POS loan,141568.77,19.82,6
2041,3782,1798,2024-07-28,Auto loan,3271221.59,15.11,60
2042,3784,945,2026-02-25,Cash loan,2993651.45,29.04,24
2043,3786,4679,2026-03-08,Cash loan,909503.25,23.46,36
2044,3789,1976,2025-09-23,Credit card,451327.11,25.28,36
2045,3790,4582,2025-02-12,Cash loan,2959477.03,26.97,18
2046,3791,1738,2025-08-09,Cash loan,2020954.40,20.31,18
2047,3792,4770,2024-07-14,Credit card,394033.44,27.54,24
2048,3795,2637,2024-12-14,Cash loan,294840.97,31.79,18
2049,3796,975,2024-12-29,Cash loan,423615.74,27.36,18
2050,3798,3334,2024-06-23,Cash loan,2534296.24,20.36,12
2051,3799,1328,2025-12-02,POS loan,367954.11,19.55,18
2052,3801,2971,2025-03-02,Micro loan,322409.45,31.01,9
2053,3802,2200,2025-09-01,Credit card,653257.29,24.15,12
2054,3804,2000,2025-07-11,Cash loan,1202465.77,26.11,12
2055,3805,28,2024-04-01,Cash loan,666578.41,29.92,36
2056,3806,4270,2025-10-27,Micro loan,273441.92,32.90,6
2057,3809,1919,2024-01-31,Micro loan,142968.74,33.38,3
2058,3810,1519,2024-06-07,Auto loan,3639252.32,15.31,72
2059,3811,2530,2024-03-13,Micro loan,382446.91,42.63,6
2060,3812,4851,2025-03-27,Cash loan,2541707.02,29.87,12
2061,3813,4346,2024-07-26,Credit card,410293.14,22.92,36
2062,3814,3098,2025-12-29,POS loan,656987.91,11.10,18
2063,3815,151,2025-11-21,Cash loan,2319495.33,31.28,36
2064,3816,1814,2024-12-07,Credit card,649540.29,27.99,36
2065,3817,3355,2024-07-15,POS loan,649149.44,12.15,12
2066,3818,945,2024-06-03,Cash loan,1535541.12,31.77,12
2067,3819,1548,2024-02-28,Cash loan,1465899.01,27.66,18
2068,3820,1627,2025-03-25,Auto loan,7741549.76,16.83,60
2069,3821,1824,2025-04-27,Cash loan,1934310.86,30.72,24
2070,3822,3561,2024-11-11,Cash loan,776785.20,24.45,24
2071,3823,2195,2025-06-20,Cash loan,557410.82,29.31,18
2072,3825,2843,2025-01-20,POS loan,498837.54,27.93,6
2073,3830,1303,2024-06-04,Micro loan,432916.12,28.79,6
2074,3831,4737,2025-08-15,Cash loan,2115311.47,18.41,24
2075,3834,2790,2026-02-27,Micro loan,174113.78,38.88,6
2076,3835,2336,2024-11-19,Auto loan,2118509.16,15.53,48
2077,3840,2864,2024-02-29,Cash loan,2743048.82,19.40,36
2078,3841,39,2025-04-08,Credit card,545333.34,24.82,24
2079,3844,4896,2024-01-29,Auto loan,14680889.40,18.69,60
2080,3845,2425,2025-07-31,Auto loan,8540143.83,17.21,72
2081,3846,361,2024-11-19,Cash loan,1280750.94,30.76,36
2082,3848,4246,2025-04-20,POS loan,688721.64,10.43,6
2083,3850,1316,2024-05-24,Credit card,1112246.39,34.68,12
2084,3851,4771,2024-02-08,Credit card,759612.80,27.61,36
2085,3853,3308,2025-12-13,Cash loan,162812.89,23.99,18
2086,3854,4767,2024-11-14,POS loan,235557.51,15.08,18
2087,3855,2576,2025-11-01,Micro loan,222586.95,33.98,3
2088,3856,4107,2024-11-09,Cash loan,1308426.43,19.04,18
2089,3857,3742,2024-10-15,Cash loan,1405164.60,25.80,18
2090,3859,3611,2025-07-29,POS loan,824947.03,18.83,6
2091,3860,3632,2024-04-13,POS loan,453109.35,27.34,18
2092,3861,931,2024-04-15,Micro loan,473822.01,32.04,6
2093,3862,3044,2024-05-30,Cash loan,1740637.68,23.26,18
2094,3863,4278,2025-05-20,Cash loan,1968358.40,23.04,36
2095,3864,3333,2025-10-17,Cash loan,2809259.76,27.37,12
2096,3865,1420,2024-12-06,Cash loan,607709.10,18.23,12
2097,3867,4288,2024-08-02,Credit card,1680890.67,24.06,24
2098,3868,554,2024-10-10,Cash loan,495051.11,27.94,12
2099,3873,1416,2024-09-30,POS loan,889660.80,20.87,18
2100,3875,354,2025-08-24,Cash loan,2184604.20,29.74,36
2101,3876,2974,2025-04-12,Cash loan,798263.07,21.84,18
2102,3877,2361,2024-06-20,POS loan,381215.69,21.33,18
2103,3878,3784,2024-03-09,Micro loan,413177.20,33.56,6
2104,3879,886,2025-10-15,Cash loan,2843505.38,31.91,36
2105,3884,4168,2025-02-28,Micro loan,250513.72,29.47,3
2106,3885,2479,2026-02-12,Auto loan,7731251.81,22.84,60
2107,3891,3101,2025-07-22,Micro loan,272681.18,29.79,12
2108,3894,672,2024-12-24,Cash loan,2152077.61,23.82,24
2109,3896,3534,2024-01-28,Micro loan,163515.25,45.86,12
2110,3897,4240,2024-06-06,Cash loan,2622654.62,19.97,36
2111,3898,1412,2025-09-08,POS loan,52645.14,13.29,18
2112,3900,3457,2024-11-27,Credit card,448216.45,27.33,36
2113,3901,1208,2024-06-04,Cash loan,786797.44,25.59,12
2114,3902,4211,2025-07-16,Cash loan,2387325.24,30.64,36
2115,3904,1430,2026-01-12,Micro loan,253840.33,46.30,6
2116,3905,1177,2024-08-19,Cash loan,722896.02,23.41,12
2117,3907,668,2024-09-20,Auto loan,9495956.00,24.56,60
2118,3909,1345,2024-08-14,Credit card,383367.25,32.77,24
2119,3911,3238,2024-05-08,Credit card,1054392.67,34.84,36
2120,3913,1613,2024-06-08,Micro loan,129196.65,47.90,3
2121,3914,1858,2025-04-02,Micro loan,352309.52,48.11,12
2122,3916,2474,2024-09-23,POS loan,357194.16,22.85,6
2123,3918,2083,2024-06-20,Micro loan,302332.17,32.66,3
2124,3922,428,2025-02-13,Credit card,1559616.27,37.10,24
2125,3923,4512,2024-09-09,Cash loan,1647018.72,27.71,36
2126,3924,3562,2026-02-08,Credit card,948305.80,35.00,12
2127,3926,767,2026-01-24,Auto loan,13984308.95,20.16,36
2128,3927,1920,2024-08-29,Cash loan,894871.92,32.64,36
2129,3928,4087,2026-03-02,Micro loan,67615.91,44.03,3
2130,3930,459,2024-12-05,POS loan,545619.50,17.43,6
2131,3932,3796,2026-02-04,Micro loan,147773.18,48.70,12
2132,3933,360,2025-04-19,Credit card,788408.66,28.03,36
2133,3934,4432,2024-02-06,Micro loan,325451.52,40.19,12
2134,3935,2148,2025-11-11,Cash loan,1867881.30,30.95,12
2135,3938,187,2024-03-08,Cash loan,1468788.39,31.04,18
2136,3939,2728,2025-12-17,POS loan,991015.14,20.17,18
2137,3941,3714,2026-01-09,Cash loan,1247211.40,32.36,24
2138,3942,4955,2026-03-19,Credit card,1024515.53,22.49,36
2139,3947,80,2025-08-04,Cash loan,1310186.97,26.55,36
2140,3948,4370,2025-05-12,Micro loan,120833.90,32.84,6
2141,3949,2564,2026-03-25,Credit card,1743845.11,28.53,36
2142,3950,1591,2024-02-26,Auto loan,5680245.14,24.33,36
2143,3952,2043,2025-04-03,Auto loan,3300607.46,16.41,36
2144,3957,4779,2024-05-17,Micro loan,472270.75,39.05,6
2145,3959,4711,2025-07-16,POS loan,244299.66,10.61,12
2146,3961,4603,2025-03-06,Micro loan,64686.11,45.61,3
2147,3963,2109,2025-07-21,POS loan,121659.00,26.43,24
2148,3964,3112,2025-12-25,Credit card,1205536.27,23.71,12
2149,3965,2101,2024-10-07,Micro loan,94694.56,28.31,6
2150,3970,1438,2024-08-26,Cash loan,661636.18,29.11,12
2151,3974,1206,2024-09-14,Cash loan,565121.74,33.63,18
2152,3976,1916,2025-07-19,Cash loan,1869713.47,33.23,12
2153,3978,3819,2024-04-28,Credit card,1112104.90,31.13,12
2154,3982,4375,2025-03-23,Auto loan,9341236.11,22.47,60
2155,3984,1297,2025-09-20,Cash loan,534560.68,31.33,18
2156,3985,3935,2026-02-09,Cash loan,2744262.50,23.16,12
2157,3987,4455,2024-03-12,Cash loan,193819.59,23.54,24
2158,3993,1630,2024-09-03,Credit card,361115.37,22.71,24
2159,3994,2116,2025-10-30,Cash loan,1694920.08,18.36,12
2160,3996,1314,2025-04-07,POS loan,821745.77,20.65,6
2161,3997,1432,2024-10-29,Cash loan,1496410.36,25.45,24
2162,3998,3766,2026-04-20,Cash loan,1292974.98,28.69,12
2163,3999,3211,2025-07-30,POS loan,547280.45,16.17,6
2164,4000,48,2025-11-28,Auto loan,3656937.79,15.32,60
2165,4001,3515,2025-09-21,Micro loan,166611.09,36.48,12
2166,4002,3079,2024-03-30,Micro loan,131157.27,46.69,9
2167,4003,4957,2024-07-29,Micro loan,498692.89,37.82,12
2168,4004,4045,2025-07-31,Cash loan,440100.87,27.69,12
2169,4008,3185,2024-06-25,Cash loan,1165827.45,19.67,18
2170,4011,4433,2024-07-17,Micro loan,445372.59,41.32,12
2171,4012,814,2024-06-22,POS loan,297719.40,27.85,18
2172,4017,4016,2024-06-23,Credit card,546344.96,32.47,12
2173,4018,4993,2024-08-12,Micro loan,422119.69,43.16,12
2174,4020,2113,2025-06-28,Cash loan,2875402.14,32.07,18
2175,4021,4879,2026-01-25,POS loan,228930.20,25.80,12
2176,4022,2674,2024-03-14,Credit card,105876.70,35.44,36
2177,4023,2227,2025-10-04,Auto loan,6510608.05,16.61,36
2178,4024,4202,2024-12-20,Cash loan,2439227.01,27.63,36
2179,4033,4671,2026-04-15,POS loan,646085.29,15.39,24
2180,4034,2026,2025-11-28,Cash loan,2173242.00,28.35,12
2181,4036,3608,2024-06-01,Cash loan,1644877.99,27.90,24
2182,4038,2617,2024-03-28,POS loan,893798.81,11.57,6
2183,4041,316,2025-04-25,Cash loan,2537876.01,29.28,36
2184,4042,913,2025-06-05,POS loan,1066041.35,13.76,18
2185,4043,3277,2024-03-19,Cash loan,2777267.67,26.10,12
2186,4044,2488,2024-09-15,Cash loan,2900544.66,22.11,24
2187,4045,655,2025-09-20,POS loan,679235.85,18.88,12
2188,4046,2662,2026-02-11,Credit card,1189671.60,36.83,12
2189,4047,2223,2025-08-16,Cash loan,520474.53,23.56,24
2190,4048,2688,2026-01-08,POS loan,250911.54,23.61,24
2191,4053,2154,2024-09-01,POS loan,226891.79,13.74,24
2192,4054,4967,2024-07-21,Cash loan,777434.36,30.90,24
2193,4055,537,2024-02-11,Credit card,1791636.52,30.18,24
2194,4057,2056,2025-04-09,Credit card,741813.20,26.57,36
2195,4061,4191,2024-04-02,POS loan,812924.71,23.41,6
2196,4062,354,2025-10-10,POS loan,174478.25,13.58,18
2197,4064,2481,2026-01-01,POS loan,409178.81,14.60,24
2198,4065,3708,2025-06-05,Auto loan,6864507.67,19.89,60
2199,4067,325,2025-06-27,Auto loan,12418403.17,16.77,48
2200,4068,2780,2025-07-20,Auto loan,12112570.66,19.52,48
2201,4069,4427,2026-03-22,POS loan,798995.99,21.21,12
2202,4070,1898,2024-06-26,Micro loan,404663.97,43.27,9
2203,4071,582,2026-01-22,Micro loan,380398.33,34.40,6
2204,4073,2821,2026-04-22,Micro loan,409994.52,42.91,9
2205,4074,3285,2026-02-15,Credit card,995005.39,23.05,36
2206,4077,3261,2024-09-08,Micro loan,427732.68,35.92,3
2207,4079,3292,2025-10-20,Cash loan,3360987.42,22.54,36
2208,4080,1317,2024-09-06,POS loan,736922.79,27.63,24
2209,4082,1843,2024-08-27,Credit card,549515.27,24.17,36
2210,4083,1268,2025-01-10,Micro loan,455966.29,31.89,12
2211,4084,4735,2025-12-10,Cash loan,2113750.97,20.60,18
2212,4085,66,2026-04-13,POS loan,916686.58,25.56,18
2213,4086,2120,2025-06-03,Credit card,1425786.87,24.60,12
2214,4089,3426,2025-02-21,POS loan,213699.43,20.55,12
2215,4090,108,2025-06-13,Auto loan,12100859.08,17.45,72
2216,4091,2104,2024-11-21,Credit card,1353974.36,29.09,24
2217,4093,3984,2026-03-13,POS loan,56695.13,26.35,24
2218,4094,4989,2026-02-21,Cash loan,2843999.30,31.04,12
2219,4095,512,2026-02-16,Cash loan,578677.15,23.12,12
2220,4096,4702,2024-04-30,POS loan,443136.32,14.96,12
2221,4098,599,2025-09-06,POS loan,783341.31,22.18,6
2222,4099,953,2025-01-24,Cash loan,604915.67,22.82,12
2223,4100,1556,2024-08-08,Credit card,255965.05,29.32,24
2224,4105,3734,2025-07-23,Auto loan,15919693.96,23.49,60
2225,4113,1579,2025-10-30,Cash loan,2325687.80,22.59,36
2226,4114,1306,2026-04-19,Credit card,1275988.59,27.13,24
2227,4120,4689,2025-02-02,POS loan,832029.20,24.37,12
2228,4121,2376,2024-09-28,POS loan,239274.23,24.38,18
2229,4122,1211,2026-03-01,Micro loan,29591.05,36.66,12
2230,4123,1678,2025-06-02,Credit card,1082334.71,24.66,12
2231,4124,3704,2024-03-22,Cash loan,3208343.97,18.46,18
2232,4125,182,2024-10-29,Micro loan,97011.51,44.59,6
2233,4126,814,2026-04-05,Micro loan,52885.14,35.12,3
2234,4128,332,2024-03-03,Credit card,1123342.78,22.07,12
2235,4129,2455,2024-07-05,POS loan,575280.20,23.31,24
2236,4130,4238,2025-02-02,Micro loan,187370.35,45.56,12
2237,4133,3136,2025-05-26,Cash loan,3117313.39,18.51,36
2238,4134,1774,2025-12-16,Micro loan,454190.85,43.62,9
2239,4136,4230,2025-10-27,POS loan,486394.86,10.75,24
2240,4138,4717,2025-11-19,Micro loan,291291.84,47.86,12
2241,4139,2985,2025-10-14,Cash loan,1326782.81,30.76,18
2242,4140,191,2024-02-10,Cash loan,790265.73,29.42,18
2243,4142,2966,2024-12-24,Cash loan,702355.03,21.38,24
2244,4143,2515,2024-08-11,Credit card,366957.99,28.54,24
2245,4144,3234,2026-02-23,Auto loan,12884031.21,20.00,48
2246,4145,479,2025-03-21,Micro loan,232424.81,29.85,12
2247,4146,1728,2025-04-13,Cash loan,2925592.82,29.38,18
2248,4147,1122,2024-08-29,Micro loan,101288.17,35.00,12
2249,4149,245,2024-09-20,Credit card,1521555.03,35.99,12
2250,4151,1356,2024-03-05,Cash loan,1687849.87,31.04,18
2251,4152,358,2026-04-13,Micro loan,44228.45,47.52,9
2252,4155,1978,2026-04-20,Cash loan,2217407.64,33.11,24
2253,4156,3350,2025-12-19,Cash loan,3097117.99,27.26,12
2254,4157,3939,2025-02-26,POS loan,935722.15,17.50,24
2255,4159,1517,2025-04-30,POS loan,978665.27,22.81,24
2256,4160,2749,2025-01-18,Credit card,1828989.57,29.16,36
2257,4161,2403,2024-11-24,Micro loan,201036.11,29.87,6
2258,4164,4996,2024-10-17,Cash loan,931848.48,27.24,12
2259,4165,1418,2024-04-08,POS loan,159222.10,13.71,24
2260,4166,2911,2024-06-30,Cash loan,3351917.37,19.47,36
2261,4168,1488,2026-02-05,Cash loan,2548331.45,30.02,36
2262,4169,2607,2025-04-18,Micro loan,442316.29,38.76,3
2263,4171,4239,2025-02-02,Auto loan,4430340.07,17.42,60
2264,4174,3958,2025-05-02,Credit card,433131.73,24.16,12
2265,4176,3720,2026-04-11,POS loan,796902.81,13.15,18
2266,4178,4541,2025-08-11,POS loan,103105.76,21.05,18
2267,4183,173,2025-04-17,Cash loan,1232726.29,31.63,24
2268,4188,4324,2025-09-18,Cash loan,2180571.98,23.25,12
2269,4190,649,2026-01-22,Cash loan,1463208.99,30.48,12
2270,4196,1028,2026-01-24,Micro loan,83222.56,48.72,9
2271,4202,4168,2025-09-26,Credit card,1805064.76,35.67,36
2272,4205,2293,2025-02-13,Cash loan,357032.05,27.78,12
2273,4206,4301,2025-12-14,POS loan,832001.31,24.60,12
2274,4208,1715,2024-12-24,Cash loan,1249871.43,33.36,36
2275,4209,2419,2025-01-08,Credit card,265665.14,25.09,36
2276,4211,30,2025-08-24,Credit card,496629.51,31.19,36
2277,4213,2280,2025-12-14,Cash loan,1635693.75,23.31,24
2278,4214,3956,2024-05-02,Credit card,1476363.62,28.05,12
2279,4215,1065,2025-10-16,Credit card,481720.19,25.65,24
2280,4217,1917,2026-02-12,Credit card,1022790.37,32.38,24
2281,4220,2841,2025-11-23,Micro loan,318036.82,45.39,9
2282,4221,2469,2024-02-27,Cash loan,721616.38,32.37,18
2283,4222,3961,2025-01-22,Credit card,292345.15,35.52,24
2284,4227,4005,2024-11-06,Credit card,228249.90,37.67,24
2285,4230,4014,2024-04-18,Cash loan,2682801.91,33.49,24
2286,4236,1812,2024-12-17,Cash loan,722919.27,18.14,12
2287,4237,3654,2024-09-26,Credit card,1154566.98,34.96,24
2288,4240,4048,2025-12-07,Auto loan,11187547.65,16.50,60
2289,4242,1313,2026-01-17,Micro loan,54792.97,30.27,9
2290,4245,3921,2025-10-17,Cash loan,1338412.21,21.86,18
2291,4246,1722,2025-01-11,Micro loan,65520.11,47.35,9
2292,4247,2572,2025-11-19,Auto loan,5576798.54,22.71,72
2293,4248,3301,2025-01-28,POS loan,527646.91,26.54,18
2294,4251,2631,2025-12-18,Cash loan,1034451.70,32.79,24
2295,4252,2537,2024-11-01,Micro loan,324892.57,46.05,12
2296,4253,1324,2025-09-03,POS loan,847333.26,11.50,24
2297,4254,2583,2025-08-26,Cash loan,759479.60,20.75,36
2298,4256,892,2025-02-20,Micro loan,368671.44,45.34,9
2299,4257,2453,2024-07-12,Auto loan,13770574.59,23.69,48
2300,4259,1411,2024-11-02,Credit card,871073.30,24.59,36
2301,4260,2919,2025-11-24,Micro loan,138158.61,41.18,12
2302,4261,2136,2024-02-07,Micro loan,394524.71,41.97,6
2303,4264,2241,2025-09-12,Micro loan,485324.38,45.18,12
2304,4265,1849,2024-12-27,Cash loan,2180898.00,26.48,18
2305,4266,2996,2025-03-04,Cash loan,1935736.46,18.76,12
2306,4267,2474,2025-11-16,Credit card,818660.47,22.23,12
2307,4268,890,2024-12-11,Credit card,342141.66,32.55,36
2308,4269,1751,2024-02-23,Credit card,556239.10,36.92,24
2309,4270,298,2024-12-16,Credit card,800553.44,36.01,12
2310,4271,2983,2025-11-25,Auto loan,2872878.16,24.01,36
2311,4273,2446,2024-09-23,Cash loan,1664472.52,30.80,36
2312,4275,4172,2025-08-31,Cash loan,2695133.90,22.59,12
2313,4276,827,2026-04-07,Cash loan,2396197.58,23.67,36
2314,4278,1308,2025-09-27,Cash loan,891754.75,21.97,18
2315,4279,658,2025-12-24,POS loan,855095.50,27.78,24
2316,4281,3579,2025-07-02,Micro loan,217898.52,29.21,6
2317,4282,3748,2024-03-13,Credit card,243268.38,24.74,36
2318,4283,2075,2024-09-18,Micro loan,155724.24,41.74,12
2319,4285,3826,2025-12-06,Cash loan,505794.66,26.02,18
2320,4289,4929,2025-07-10,Credit card,1337034.80,23.55,36
2321,4290,1001,2025-05-09,Cash loan,1557583.18,27.98,36
2322,4293,2696,2026-04-05,POS loan,472490.72,26.29,6
2323,4294,246,2025-08-05,Cash loan,2653847.51,18.36,24
2324,4295,3711,2025-12-07,Cash loan,509239.29,18.15,24
2325,4299,4666,2025-08-13,Auto loan,12167819.68,15.03,72
2326,4300,1464,2025-02-23,Auto loan,5403696.13,15.60,72
2327,4303,1060,2026-01-29,Credit card,1448514.51,25.43,36
2328,4304,4906,2024-01-22,Micro loan,277834.54,29.58,9
