client_id,birth_date,gender,city,registration_date,income,employment_type,credit_score
1522,2008-06-10,male,Shymkent,2024-09-11,494597.00,self_employed,468
1523,2000-09-04,male,Almaty,2024-12-19,697420.00,salaried,740
1524,1962-12-20,male,Almaty,2024-02-11,268868.00,student,648
1525,2005-06-02,male,Almaty,2025-06-08,257199.00,retired,481
1526,1962-02-11,female,Kostanay,2024-07-07,1136109.00,entrepreneur,705
1527,1964-05-24,female,Shymkent,2025-08-07,113622.00,unemployed,359
1528,1997-05-20,male,Astana,2025-08-10,113898.00,student,405
1529,1989-07-09,female,Karaganda,2025-09-11,830604.00,entrepreneur,756
1530,1992-03-22,male,Almaty,2025-11-03,397198.00,salaried,529
1531,2002-05-15,female,Shymkent,2024-08-18,173403.00,retired,479
1532,2008-06-08,male,Almaty,2025-10-12,926621.00,salaried,755
1533,1985-09-13,male,Astana,2024-12-20,479609.00,self_employed,624
1534,1972-03-15,male,Taraz,2024-09-18,738094.00,salaried,607
1535,1992-11-28,male,Astana,2024-03-26,690172.00,salaried,807
1536,1999-09-12,female,Almaty,2024-06-08,1196862.00,entrepreneur,739
1537,1984-03-20,male,Astana,2025-07-23,982097.00,salaried,531
1538,1978-04-13,female,Kostanay,2025-02-09,816613.00,salaried,583
1539,1999-02-19,male,Almaty,2024-12-26,105150.00,unemployed,581
1540,1977-07-20,male,Almaty,2025-05-29,1571783.00,entrepreneur,554
1541,1987-07-08,male,Taraz,2024-06-09,666449.00,salaried,666
1542,1966-03-13,female,Almaty,2025-11-30,530281.00,salaried,757
1543,1967-07-19,female,Shymkent,2025-09-25,197556.00,retired,526
1544,1998-10-20,female,Astana,2024-11-28,778301.00,salaried,729
1545,1984-03-19,male,Shymkent,2025-07-19,508283.00,self_employed,461
1546,1988-04-28,female,Kostanay,2025-04-28,938183.00,salaried,642
1547,1965-04-11,male,Almaty,2025-04-15,212390.00,salaried,625
1548,1998-10-15,female,Semey,2026-04-02,170954.00,student,636
1549,1985-06-28,female,Kostanay,2026-02-05,664664.00,salaried,555
1550,2007-11-14,female,Taraz,2026-03-12,316012.00,retired,627
1551,1991-05-23,female,Astana,2025-03-25,1522922.00,entrepreneur,773
1552,1989-12-02,male,Almaty,2025-02-13,1042260.00,salaried,540
1553,1979-09-21,female,Shymkent,2024-09-25,310083.00,salaried,573
1554,1977-10-25,male,Aktobe,2024-05-25,1018531.00,entrepreneur,711
1555,1966-08-07,male,Almaty,2025-12-27,907414.00,salaried,557
1556,1989-04-25,male,Almaty,2025-12-17,646272.00,salaried,689
1557,1997-05-20,female,Almaty,2024-08-14,727125.00,salaried,667
1558,1969-10-12,male,Karaganda,2025-05-01,930609.00,salaried,601
1559,1980-11-10,male,Almaty,2025-01-28,83699.00,student,455
1560,1997-04-01,male,Taraz,2025-01-07,275570.00,self_employed,456
1561,1979-12-28,male,Semey,2025-10-21,828502.00,salaried,607
1562,2001-09-11,female,Astana,2025-06-21,1151067.00,salaried,768
1563,1989-08-13,male,Almaty,2024-07-30,179749.00,retired,545
1564,1998-05-20,male,Aktobe,2025-05-25,220392.00,student,480
1565,1990-11-01,female,Taraz,2026-01-29,255281.00,student,648
1566,1999-11-02,female,Astana,2024-10-04,525521.00,salaried,779
1567,1986-09-28,female,Karaganda,2024-09-07,14673.00,unemployed,528
1568,1997-12-06,male,Shymkent,2024-06-30,376992.00,self_employed,566
1569,2006-10-09,female,Astana,2025-06-19,379244.00,salaried,552
1570,1996-04-08,female,Almaty,2025-07-03,1250933.00,entrepreneur,737
1571,1968-01-11,male,Aktobe,2024-03-26,681532.00,salaried,579
1572,1989-02-18,male,Shymkent,2024-04-24,434531.00,self_employed,454
1573,1979-08-25,female,Shymkent,2024-09-14,785775.00,self_employed,683
1574,1977-10-09,male,Astana,2025-10-22,711935.00,salaried,767
1575,1996-09-08,male,Astana,2024-04-24,647499.00,self_employed,608
1576,1962-03-16,male,Almaty,2024-06-16,133574.00,unemployed,540
1577,2000-07-22,female,Almaty,2024-07-17,116181.00,unemployed,475
1578,1975-04-07,male,Almaty,2024-04-15,983650.00,salaried,791
1579,1982-10-07,male,Astana,2026-03-15,343984.00,salaried,618
1580,2000-03-20,male,Shymkent,2026-03-09,721554.00,salaried,762
1581,1979-04-09,female,Astana,2024-11-09,129591.00,student,569
1582,1994-06-27,male,Karaganda,2026-02-19,625957.00,salaried,808
1583,1991-07-02,male,Pavlodar,2026-02-24,1024492.00,salaried,591
1584,1997-12-07,female,Almaty,2024-11-25,868233.00,entrepreneur,691
1585,1991-07-11,male,Astana,2024-10-07,1922425.00,entrepreneur,610
1586,2003-04-06,female,Almaty,2026-03-10,936300.00,salaried,760
1587,1982-12-23,male,Astana,2024-03-01,816176.00,salaried,820
1588,2003-11-11,female,Almaty,2025-04-28,1148471.00,salaried,665
1589,2002-12-03,female,Almaty,2025-08-26,1117754.00,entrepreneur,577
1590,1996-04-18,male,Almaty,2025-07-24,780554.00,salaried,799
1591,1987-05-23,male,Almaty,2026-03-02,392614.00,entrepreneur,660
1592,1990-04-06,female,Almaty,2025-11-24,559798.00,salaried,690
1593,1962-05-09,male,Shymkent,2025-03-13,126770.00,retired,491
1594,1992-08-26,male,Almaty,2024-01-17,1137331.00,salaried,782
1595,1986-01-17,male,Atyrau,2025-08-11,744982.00,salaried,771
1596,1994-02-24,female,Almaty,2026-03-28,765410.00,salaried,577
1597,1988-02-19,male,Kostanay,2026-04-17,320160.00,self_employed,487
1598,1996-08-24,male,Almaty,2025-04-09,370498.00,salaried,814
1599,1987-12-24,male,Taraz,2024-01-07,202527.00,salaried,725
1600,1984-07-01,female,Almaty,2025-08-21,337805.00,salaried,652
1601,1982-06-18,female,Astana,2024-07-12,722342.00,self_employed,631
1602,1976-04-10,female,Almaty,2025-07-07,811160.00,salaried,540
1603,1994-02-11,female,Atyrau,2024-11-06,172534.00,unemployed,406
1604,2001-05-08,female,Kostanay,2025-03-26,552605.00,salaried,533
1605,2002-07-01,male,Astana,2024-02-20,1801709.00,entrepreneur,606
1606,1990-07-07,female,Almaty,2024-06-28,1034064.00,salaried,583
1607,1988-10-24,male,Astana,2026-01-28,399821.00,salaried,581
1608,1984-12-11,male,Astana,2025-05-04,275201.00,salaried,779
1609,1997-02-15,female,Almaty,2024-12-29,620416.00,salaried,724
1610,1993-05-27,female,Almaty,2025-12-19,260918.00,retired,583
1611,2004-11-26,male,Astana,2024-02-16,1177519.00,salaried,660
1612,2001-04-06,male,Astana,2026-02-19,343324.00,salaried,591
1613,2007-10-26,male,Almaty,2026-04-23,864642.00,entrepreneur,690
1614,2001-03-06,male,Kostanay,2024-04-22,284502.00,retired,522
1615,1975-01-16,male,Almaty,2024-01-30,571311.00,salaried,655
1616,1975-06-01,male,Atyrau,2024-02-17,1094387.00,salaried,593
1617,1987-10-24,female,Astana,2024-04-04,195664.00,salaried,698
1618,1991-02-04,male,Pavlodar,2024-05-17,615239.00,salaried,794
1619,1970-11-01,female,Almaty,2024-11-26,1126741.00,salaried,651
1620,1983-06-20,female,Shymkent,2024-05-08,696740.00,salaried,812
1621,1999-03-26,male,Pavlodar,2024-10-16,266181.00,salaried,568
1622,1968-02-08,male,Almaty,2025-12-28,871398.00,salaried,674
1623,1962-11-19,male,Astana,2025-03-08,399682.00,self_employed,517
1624,1993-03-19,female,Karaganda,2026-03-24,246066.00,student,577
1625,1999-03-01,female,Almaty,2025-02-10,1013379.00,salaried,641
1626,1995-10-16,male,Astana,2025-04-07,839253.00,salaried,815
1627,1961-08-20,male,Almaty,2024-12-11,961147.00,salaried,663
1628,1961-03-09,female,Astana,2025-11-15,143891.00,unemployed,533
1629,1970-09-09,female,Almaty,2024-04-06,853492.00,salaried,533
1630,1998-08-27,male,Almaty,2024-11-10,430078.00,self_employed,514
1631,1990-09-03,female,Pavlodar,2024-05-25,137870.00,retired,633
1632,1971-04-25,female,Almaty,2025-07-30,992258.00,entrepreneur,769
1633,1970-09-02,female,Aktobe,2025-01-18,421616.00,salaried,791
1634,2001-11-06,male,Shymkent,2024-07-26,109312.00,student,457
1635,1996-07-10,male,Astana,2024-11-25,621727.00,salaried,763
1636,2002-05-01,female,Almaty,2026-01-21,1651149.00,entrepreneur,659
1637,1984-02-02,female,Karaganda,2025-02-04,684293.00,salaried,602
1638,1975-11-14,female,Astana,2024-08-19,1054857.00,salaried,699
1639,1963-05-05,female,Atyrau,2024-07-29,955584.00,salaried,819
1640,1990-11-09,male,Aktobe,2025-06-20,302989.00,salaried,786
1641,2003-11-20,male,Astana,2024-06-06,433337.00,self_employed,513
1642,2005-12-11,male,Atyrau,2024-04-25,100740.00,retired,625
1643,1984-07-19,male,Almaty,2024-08-18,1916094.00,entrepreneur,749
1644,1987-02-24,male,Shymkent,2025-12-19,500160.00,self_employed,573
1645,1963-07-02,male,Shymkent,2025-10-17,73453.00,unemployed,441
1646,1988-07-22,female,Taraz,2025-12-31,111782.00,retired,436
1647,1973-04-19,female,Astana,2026-03-10,817962.00,self_employed,586
1648,1972-08-18,male,Shymkent,2024-02-13,756095.00,self_employed,715
1649,1985-10-27,female,Aktobe,2026-02-21,240896.00,retired,478
1650,1998-10-22,male,Karaganda,2025-10-24,532871.00,self_employed,470
1651,1975-08-19,female,Taraz,2024-08-09,598059.00,salaried,741
1652,1986-01-21,female,Pavlodar,2026-01-16,1145392.00,salaried,731
1653,1990-05-12,male,Aktobe,2025-04-01,1192493.00,salaried,647
1654,1975-06-15,male,Karaganda,2026-01-28,288393.00,self_employed,557
1655,1992-06-25,male,Aktobe,2024-12-26,274564.00,student,425
1656,1984-12-26,female,Taraz,2026-01-09,1048937.00,salaried,676
1657,2004-07-11,male,Shymkent,2025-12-25,521286.00,self_employed,553
1658,1989-06-26,male,Astana,2024-01-17,346951.00,salaried,606
1659,2003-10-10,female,Atyrau,2025-02-11,1425422.00,entrepreneur,651
1660,1984-02-07,male,Almaty,2024-05-29,1640810.00,entrepreneur,707
1661,1980-09-12,female,Astana,2024-11-27,27164.00,unemployed,450
1662,1961-08-27,female,Almaty,2025-05-21,879946.00,salaried,660
1663,1998-12-08,female,Almaty,2024-01-13,859367.00,salaried,630
1664,1996-01-28,female,Shymkent,2025-02-26,158665.00,student,664
1665,2000-09-19,male,Astana,2026-04-02,525907.00,self_employed,583
1666,1974-07-12,male,Astana,2024-03-19,61526.00,unemployed,463
1667,1963-03-11,female,Taraz,2024-04-08,154722.00,retired,705
1668,1962-09-23,male,Astana,2026-01-04,1026466.00,salaried,636
1669,1980-09-27,male,Semey,2025-09-25,782154.00,salaried,547
1670,1991-10-14,male,Almaty,2025-07-26,95797.00,retired,716
1671,1983-06-16,female,Taraz,2026-01-06,895136.00,salaried,701
1672,1997-05-24,male,Almaty,2024-08-08,571758.00,self_employed,518
1673,1982-05-18,male,Karaganda,2024-05-27,423861.00,salaried,811
1674,1976-11-19,male,Almaty,2025-08-24,819206.00,salaried,547
1675,2002-02-20,female,Almaty,2025-09-07,349038.00,salaried,619
1676,1976-03-27,male,Almaty,2024-04-01,639018.00,self_employed,511
1677,2004-07-19,male,Karaganda,2024-05-21,547372.00,self_employed,645
1678,1971-03-04,male,Almaty,2024-04-02,631266.00,salaried,649
1679,2000-07-07,male,Almaty,2025-04-07,255939.00,retired,471
1680,1977-09-09,male,Almaty,2024-04-07,704191.00,self_employed,480
1681,2000-09-01,male,Almaty,2024-03-12,208996.00,salaried,810
1682,1963-04-21,female,Shymkent,2025-11-30,408981.00,salaried,696
1683,1966-10-12,female,Astana,2026-04-13,46528.00,unemployed,559
1684,1973-01-20,male,Almaty,2024-10-25,1184568.00,salaried,581
1685,2003-11-06,female,Shymkent,2025-09-09,284565.00,salaried,774
1686,2001-10-11,male,Kostanay,2024-04-29,143649.00,unemployed,499
1687,1982-02-11,female,Almaty,2026-03-24,1187038.00,salaried,771
1688,1992-06-02,female,Kostanay,2025-06-16,172925.00,unemployed,602
1689,2004-11-11,male,Kostanay,2026-02-14,856316.00,self_employed,722
1690,1987-04-10,male,Almaty,2025-02-17,387661.00,salaried,669
1691,1991-02-16,male,Almaty,2024-11-09,768516.00,salaried,767
1692,1988-05-25,female,Shymkent,2024-04-01,1051636.00,salaried,541
1693,1995-10-24,female,Atyrau,2025-07-01,852066.00,salaried,680
1694,2007-05-13,female,Almaty,2025-06-04,103745.00,retired,652
1695,1993-12-02,female,Kostanay,2025-12-30,1176109.00,salaried,615
1696,1995-12-07,female,Astana,2025-01-25,762794.00,self_employed,457
1697,1999-12-04,female,Kostanay,2025-02-03,432064.00,salaried,689
1698,1972-06-27,male,Astana,2025-03-08,807836.00,salaried,646
1699,1982-12-28,male,Atyrau,2025-12-07,1165947.00,salaried,659
1700,2008-07-13,female,Almaty,2025-10-03,127983.00,unemployed,429
1701,1981-01-23,female,Aktobe,2025-10-14,902992.00,salaried,634
1702,2003-03-26,male,Astana,2025-11-28,523281.00,salaried,605
1703,1980-12-13,male,Almaty,2024-04-21,1077065.00,salaried,811
1704,1977-07-27,male,Atyrau,2024-07-24,270705.00,salaried,804
1705,2002-01-16,female,Astana,2024-03-26,219878.00,salaried,718
1706,1976-02-08,male,Astana,2025-09-03,954212.00,salaried,593
1707,1976-11-17,female,Aktobe,2025-08-05,400653.00,salaried,682
1708,2008-03-11,male,Taraz,2024-07-24,364055.00,salaried,699
1709,1967-01-13,female,Astana,2024-07-07,222538.00,retired,462
1710,1984-06-22,female,Karaganda,2025-09-08,641929.00,salaried,555
1711,1987-09-06,female,Almaty,2025-02-23,104867.00,retired,487
1712,1988-01-20,female,Karaganda,2024-05-26,924562.00,entrepreneur,689
1713,1967-11-08,female,Almaty,2024-08-17,241255.00,salaried,718
1714,1976-01-19,male,Astana,2024-10-16,1044024.00,salaried,763
1715,1982-07-15,male,Kostanay,2025-10-13,694391.00,salaried,648
1716,1990-03-15,female,Astana,2025-02-01,331422.00,salaried,666
1717,1961-03-12,female,Karaganda,2025-04-15,494423.00,salaried,593
1718,1992-09-28,female,Almaty,2025-02-19,1060945.00,salaried,700
1719,1991-07-15,male,Karaganda,2024-12-11,587311.00,salaried,757
1720,1995-07-05,female,Karaganda,2026-01-16,407498.00,salaried,617
1721,1982-10-12,male,Atyrau,2025-10-21,981087.00,salaried,729
1722,1995-07-05,male,Astana,2024-02-22,654291.00,salaried,673
1723,1999-06-18,female,Atyrau,2025-03-29,662638.00,self_employed,671
1724,2007-04-13,female,Astana,2025-10-18,962208.00,salaried,808
1725,1992-04-05,male,Astana,2024-11-19,1090195.00,salaried,586
1726,1984-10-17,female,Karaganda,2024-03-28,177258.00,unemployed,349
1727,2007-01-11,female,Taraz,2026-01-31,1125609.00,salaried,702
1728,2001-04-10,male,Taraz,2025-05-01,1133413.00,salaried,681
1729,1994-03-10,female,Almaty,2025-03-01,91893.00,student,457
1730,2003-10-14,female,Almaty,2024-04-26,612377.00,self_employed,593
1731,1982-03-15,male,Almaty,2025-01-23,1102989.00,salaried,715
1732,1989-01-19,female,Shymkent,2025-04-03,165588.00,student,679
1733,1968-08-22,female,Astana,2024-06-30,22284.00,unemployed,489
1734,2002-05-22,male,Astana,2024-10-26,1160448.00,salaried,620
1735,1980-02-12,female,Shymkent,2025-01-08,54182.00,student,593
1736,1970-04-17,male,Almaty,2024-11-22,1140417.00,salaried,532
1737,1967-01-21,male,Almaty,2024-02-11,650738.00,salaried,741
1738,1997-11-15,female,Shymkent,2026-01-22,212897.00,salaried,586
1739,1986-05-13,male,Almaty,2025-12-14,587263.00,salaried,538
1740,1993-06-26,male,Astana,2024-05-15,201283.00,retired,638
1741,1964-12-09,male,Astana,2025-11-18,459626.00,salaried,562
1742,2004-11-11,female,Taraz,2024-09-05,6031.00,unemployed,365
1743,2005-06-03,female,Almaty,2024-01-10,254177.00,student,424
1744,1979-12-26,male,Astana,2025-10-08,18450.00,unemployed,379
1745,1969-11-04,female,Shymkent,2024-07-09,325453.00,salaried,622
1746,2004-02-01,female,Astana,2025-01-31,340430.00,self_employed,475
1747,1995-09-07,male,Astana,2024-10-21,699360.00,salaried,615
1748,1978-10-28,female,Taraz,2024-06-29,712240.00,salaried,523
1749,1962-05-05,female,Atyrau,2024-07-11,318543.00,self_employed,513
1750,2000-06-25,male,Semey,2025-06-02,846157.00,salaried,671
1751,1983-04-14,female,Almaty,2025-11-01,432466.00,salaried,791
1752,1968-11-09,male,Almaty,2024-12-18,244612.00,salaried,552
1753,1967-01-20,female,Karaganda,2026-02-01,886776.00,salaried,748
1754,1982-06-19,female,Aktobe,2025-08-05,178541.00,unemployed,610
1755,1997-06-15,male,Astana,2026-02-20,147109.00,student,635
1756,1989-09-24,male,Almaty,2025-04-21,164773.00,self_employed,630
1757,1969-06-26,male,Taraz,2024-06-05,211536.00,retired,667
1758,2001-07-14,female,Pavlodar,2025-02-13,83027.00,unemployed,495
1759,1993-07-26,female,Aktobe,2024-08-10,39593.00,unemployed,603
1760,2004-07-16,male,Almaty,2024-06-11,202733.00,salaried,774
1761,1995-09-09,male,Almaty,2025-03-21,938885.00,salaried,775
1762,1964-03-16,female,Pavlodar,2024-11-27,1188142.00,salaried,574
1763,1980-10-10,male,Almaty,2025-05-17,698239.00,salaried,630
1764,2008-05-21,female,Almaty,2025-09-05,837286.00,self_employed,669
1765,2002-05-11,male,Karaganda,2025-08-01,276517.00,student,445
1766,1962-02-01,female,Astana,2024-11-16,399630.00,salaried,687
1767,1983-08-26,female,Almaty,2024-05-10,1012378.00,salaried,689
1768,1963-11-19,female,Semey,2025-05-15,801632.00,salaried,641
1769,1986-01-11,male,Astana,2024-03-24,966633.00,salaried,595
1770,1987-08-20,female,Atyrau,2025-04-05,280795.00,retired,566
1771,1992-04-26,male,Aktobe,2024-09-09,1012907.00,entrepreneur,530
1772,1998-01-11,male,Astana,2024-11-23,709171.00,self_employed,524
1773,1989-06-20,female,Atyrau,2024-10-29,1030110.00,salaried,616
1774,1978-12-07,male,Astana,2025-12-18,440284.00,salaried,712
1775,1973-01-10,male,Almaty,2024-03-21,206511.00,salaried,534
1776,1993-03-15,male,Shymkent,2024-04-20,742691.00,self_employed,677
1777,1965-08-09,female,Almaty,2024-11-26,418595.00,self_employed,533
1778,1963-02-02,male,Taraz,2026-01-07,506737.00,self_employed,522
1779,1993-01-21,female,Astana,2025-10-21,366644.00,salaried,687
1780,1996-10-25,male,Astana,2024-03-06,14643.00,unemployed,367
1781,1965-03-05,female,Almaty,2026-02-11,928529.00,salaried,640
1782,1993-06-11,male,Almaty,2025-07-12,252956.00,salaried,772
1783,2005-07-21,female,Aktobe,2025-04-04,694721.00,self_employed,495
1784,2001-05-08,female,Almaty,2025-10-20,704774.00,self_employed,462
1785,1971-04-16,female,Almaty,2025-05-27,423967.00,salaried,598
1786,1995-07-25,male,Shymkent,2024-01-25,715032.00,salaried,668
1787,1982-12-14,female,Astana,2024-08-23,798312.00,salaried,538
1788,1985-01-12,female,Karaganda,2025-02-10,505999.00,self_employed,710
1789,1999-09-01,male,Kostanay,2025-06-07,840174.00,entrepreneur,636
1790,1992-04-25,male,Shymkent,2024-05-02,522945.00,salaried,653
1791,1983-08-01,male,Astana,2024-07-28,266120.00,retired,692
1792,2000-01-13,male,Aktobe,2025-12-07,681139.00,entrepreneur,602
1793,1982-10-27,male,Almaty,2024-08-10,859299.00,salaried,637
1794,1988-05-01,male,Almaty,2026-01-07,530153.00,salaried,625
1795,1992-06-15,male,Semey,2025-07-28,293284.00,self_employed,701
1796,1985-11-28,female,Kostanay,2025-09-26,292471.00,salaried,520
1797,2006-01-09,female,Kostanay,2024-04-09,579948.00,salaried,810
1798,2006-04-21,female,Almaty,2024-10-13,1099018.00,salaried,710
1799,1991-01-10,male,Aktobe,2025-04-12,79180.00,unemployed,372
1800,1965-04-04,male,Kostanay,2024-06-27,1679898.00,entrepreneur,515
1801,2008-02-24,male,Almaty,2024-10-03,151985.00,unemployed,585
1802,2007-10-16,male,Almaty,2025-11-25,345942.00,self_employed,483
1803,1993-01-16,female,Astana,2025-11-03,363524.00,salaried,526
1804,2005-05-23,female,Almaty,2025-11-18,1020896.00,salaried,656
1805,1997-04-08,male,Shymkent,2025-07-26,220441.00,student,402
1806,1964-08-26,male,Almaty,2024-03-31,62397.00,student,526
1807,1985-08-27,female,Astana,2024-11-24,870593.00,salaried,710
1808,1978-06-14,male,Almaty,2024-05-31,670192.00,salaried,697
1809,1973-08-22,male,Astana,2024-05-20,632682.00,salaried,564
1810,1994-06-21,female,Astana,2024-12-17,1676771.00,entrepreneur,584
1811,1988-11-05,female,Shymkent,2026-04-15,1052428.00,salaried,601
1812,1974-12-13,female,Almaty,2025-06-16,297314.00,salaried,776
1813,2003-01-09,male,Kostanay,2025-05-15,292702.00,self_employed,566
1814,2003-12-27,male,Aktobe,2024-08-12,594146.00,salaried,787
