application_id,client_id,application_date,product_name,requested_amount,status
1859,3819,2026-01-04,Cash loan,1483453.00,approved
1860,1448,2026-04-02,Cash loan,803629.00,rejected
1861,2127,2026-04-19,Micro loan,37768.00,approved
1862,3476,2025-06-11,Credit card,1573474.00,pending
1863,4571,2025-10-13,Credit card,1230916.00,rejected
1864,3282,2024-07-23,Micro loan,297325.00,rejected
1865,1427,2025-05-14,Cash loan,1992122.00,rejected
1866,849,2024-04-24,POS loan,1006519.00,approved
1867,4400,2024-03-28,POS loan,902778.00,approved
1868,3307,2024-06-09,Cash loan,2200127.00,rejected
1869,3881,2024-03-28,Cash loan,2362665.00,approved
1870,1618,2024-03-05,Cash loan,3080553.00,approved
1871,1766,2024-03-18,Credit card,1868905.00,approved
1872,3483,2025-03-01,Micro loan,156131.00,rejected
1873,2546,2026-02-03,Credit card,932808.00,approved
1874,4470,2025-06-19,Auto loan,12788575.00,approved
1875,3929,2025-02-06,Cash loan,3239316.00,approved
1876,1136,2024-07-03,Cash loan,2538647.00,pending
1877,1486,2024-05-08,Cash loan,1847933.00,rejected
1878,4523,2025-03-09,POS loan,1005977.00,approved
1879,3631,2024-04-04,Credit card,1188029.00,rejected
1880,2944,2025-04-16,Credit card,800412.00,rejected
1881,3036,2025-12-09,Cash loan,1473085.00,rejected
1882,4896,2025-05-29,Cash loan,258602.00,rejected
1883,1550,2024-10-26,Auto loan,5736367.00,rejected
1884,1960,2024-09-14,POS loan,319644.00,rejected
1885,3919,2026-04-17,Auto loan,3098676.00,rejected
1886,2578,2025-06-14,Micro loan,219511.00,pending
1887,4566,2024-04-25,Micro loan,379435.00,approved
1888,755,2026-03-11,Credit card,104038.00,rejected
1889,214,2025-03-21,POS loan,946402.00,rejected
1890,4963,2024-07-21,Micro loan,152650.00,rejected
1891,3205,2024-10-31,Cash loan,2471701.00,rejected
1892,3279,2024-10-30,Cash loan,1502217.00,rejected
1893,1827,2025-01-04,Cash loan,3062378.00,pending
1894,1433,2026-04-14,Auto loan,2554725.00,approved
1895,2764,2024-11-03,Credit card,1046137.00,rejected
1896,4881,2024-03-11,Cash loan,2619450.00,rejected
1897,2935,2025-08-07,Auto loan,14693227.00,approved
1898,347,2024-08-26,Cash loan,2163638.00,approved
1899,3512,2025-06-29,Credit card,364128.00,approved
1900,1608,2024-07-10,Cash loan,1264649.00,rejected
1901,1773,2024-12-03,Cash loan,1778867.00,rejected
1902,1581,2026-03-15,POS loan,1037399.00,rejected
1903,4224,2025-12-03,Micro loan,271645.00,approved
1904,3552,2024-08-28,POS loan,679774.00,pending
1905,2556,2026-01-06,Cash loan,2580801.00,approved
1906,960,2024-02-01,Credit card,506821.00,approved
1907,3380,2025-04-04,Auto loan,11471362.00,approved
1908,223,2025-01-21,Micro loan,54136.00,approved
1909,4756,2024-10-28,Cash loan,2707799.00,approved
1910,626,2024-04-01,Credit card,466833.00,approved
1911,2152,2024-08-05,Credit card,1760152.00,approved
1912,411,2025-03-17,Credit card,1113584.00,approved
1913,1389,2024-03-02,Credit card,1647408.00,rejected
1914,3934,2024-05-17,Micro loan,128984.00,approved
1915,152,2024-08-08,POS loan,1109648.00,approved
1916,4881,2024-02-11,Cash loan,160816.00,rejected
1917,3011,2025-09-28,POS loan,675091.00,approved
1918,3489,2024-03-21,POS loan,177739.00,approved
1919,3181,2025-06-09,Cash loan,1146080.00,approved
1920,253,2024-01-07,Micro loan,372601.00,approved
1921,2213,2025-03-06,Credit card,266188.00,rejected
1922,1644,2024-05-01,Micro loan,317527.00,approved
1923,1969,2025-03-02,Cash loan,1650412.00,approved
1924,1606,2024-07-09,Cash loan,601823.00,approved
1925,2819,2024-09-29,Credit card,1399080.00,approved
1926,1066,2025-08-14,Cash loan,3016371.00,approved
1927,883,2025-09-02,POS loan,148969.00,approved
1928,545,2024-08-28,POS loan,187916.00,approved
1929,3411,2024-11-20,Micro loan,165090.00,approved
1930,3020,2025-08-10,Cash loan,2811197.00,rejected
1931,3260,2024-01-26,Micro loan,58621.00,rejected
1932,611,2025-03-06,Micro loan,44252.00,approved
1933,673,2024-12-14,Micro loan,257214.00,rejected
1934,3411,2024-01-19,Credit card,712346.00,approved
1935,2453,2025-01-07,Credit card,510224.00,approved
1936,4979,2025-05-19,Cash loan,396714.00,approved
1937,4780,2025-02-27,Cash loan,638798.00,approved
1938,2743,2024-07-25,Micro loan,60382.00,approved
1939,1467,2026-03-24,Auto loan,9248561.00,rejected
1940,2526,2025-11-24,Micro loan,595707.00,approved
1941,2462,2025-09-02,POS loan,605176.00,rejected
1942,4517,2025-12-18,POS loan,797167.00,rejected
1943,797,2025-11-30,POS loan,491069.00,approved
1944,2317,2024-02-02,Micro loan,502349.00,approved
1945,2370,2024-04-12,Cash loan,2835174.00,approved
1946,3028,2024-07-22,Credit card,1414425.00,approved
1947,4204,2025-10-21,Auto loan,3234695.00,approved
1948,3280,2025-05-24,POS loan,105690.00,approved
1949,2952,2024-06-07,Cash loan,2278024.00,rejected
1950,2722,2025-11-23,POS loan,844257.00,approved
1951,351,2024-09-24,Credit card,496645.00,rejected
1952,1183,2025-08-27,Cash loan,3475669.00,rejected
1953,4351,2025-08-24,Micro loan,372425.00,approved
1954,4423,2026-04-28,Credit card,1115165.00,approved
1955,1638,2025-09-15,Auto loan,11132350.00,approved
1956,3918,2024-01-25,Cash loan,2127582.00,approved
1957,677,2024-06-06,Cash loan,2464322.00,rejected
1958,3355,2025-08-03,Credit card,741447.00,approved
1959,1682,2025-12-09,Cash loan,1207002.00,approved
1960,4516,2024-03-20,Micro loan,298797.00,pending
1961,4854,2024-12-23,Credit card,346608.00,rejected
1962,117,2024-11-23,Cash loan,451556.00,approved
1963,1989,2025-12-28,Micro loan,435053.00,approved
1964,275,2024-01-03,Cash loan,1308256.00,approved
1965,2932,2024-11-07,Auto loan,3831333.00,pending
1966,1108,2025-11-29,Cash loan,1202087.00,approved
1967,849,2024-01-09,Micro loan,328238.00,rejected
1968,1356,2024-11-21,POS loan,572204.00,approved
1969,3156,2024-05-29,POS loan,807372.00,approved
1970,2225,2024-10-02,Cash loan,801652.00,approved
1971,4621,2025-07-09,POS loan,181412.00,rejected
1972,480,2025-09-18,Cash loan,691915.00,approved
1973,1194,2025-08-25,Cash loan,2231434.00,rejected
1974,898,2024-04-23,Cash loan,1441441.00,approved
1975,1919,2024-06-10,Cash loan,3100317.00,approved
1976,3328,2026-02-06,POS loan,334215.00,rejected
1977,3370,2026-04-12,Cash loan,667786.00,approved
1978,3383,2026-01-01,Credit card,1182685.00,approved
1979,495,2024-01-02,Cash loan,840789.00,rejected
1980,1797,2025-12-13,Cash loan,1910626.00,approved
1981,3126,2024-12-11,Micro loan,439150.00,pending
1982,2014,2024-07-10,Cash loan,3199173.00,approved
1983,1575,2025-02-01,POS loan,258542.00,approved
1984,2518,2024-10-15,POS loan,406235.00,approved
1985,4140,2024-01-24,Auto loan,6426484.00,rejected
1986,457,2024-11-17,Micro loan,567330.00,rejected
1987,4681,2026-03-08,Credit card,818775.00,pending
1988,3009,2024-01-08,Credit card,1994894.00,rejected
1989,2215,2024-06-14,Credit card,244048.00,approved
1990,1896,2025-02-10,Cash loan,2019033.00,approved
1991,703,2024-01-27,Auto loan,10228573.00,approved
1992,2349,2024-05-05,Micro loan,420784.00,approved
1993,2866,2026-01-28,POS loan,1117313.00,approved
1994,689,2025-01-17,POS loan,240999.00,approved
1995,4858,2024-12-31,Auto loan,15254927.00,approved
1996,3475,2024-09-19,Cash loan,1481408.00,approved
1997,787,2025-05-10,Cash loan,2463956.00,approved
1998,2167,2026-03-06,Credit card,1448699.00,rejected
1999,4641,2025-07-01,Cash loan,829912.00,approved
2000,1270,2025-09-24,Cash loan,2075000.00,pending
2001,3146,2024-11-17,Auto loan,12968462.00,approved
2002,2153,2024-05-29,Cash loan,2771943.00,approved
2003,4020,2025-06-12,Auto loan,6097416.00,approved
2004,2973,2026-02-19,Micro loan,173850.00,rejected
2005,1861,2024-03-03,Cash loan,730886.00,approved
2006,536,2024-08-12,Cash loan,634726.00,approved
2007,540,2024-10-15,POS loan,694728.00,approved
2008,2311,2024-09-11,POS loan,1052709.00,approved
2009,228,2025-01-15,POS loan,339602.00,approved
2010,3920,2025-04-30,Cash loan,2920731.00,approved
2011,435,2026-01-28,Cash loan,2106137.00,approved
2012,3876,2025-09-19,Credit card,1186626.00,rejected
2013,1506,2024-12-25,POS loan,964432.00,approved
2014,2505,2024-03-20,Cash loan,1608196.00,approved
2015,3669,2025-12-08,POS loan,658083.00,approved
2016,3116,2025-04-07,Cash loan,2025807.00,rejected
2017,1557,2024-08-10,Credit card,1161220.00,approved
2018,329,2025-03-29,Cash loan,594427.00,approved
2019,2316,2025-05-26,Cash loan,2910533.00,rejected
2020,2918,2025-10-12,Cash loan,340757.00,approved
2021,1180,2026-03-18,Micro loan,38613.00,approved
2022,1167,2024-05-11,Micro loan,417279.00,pending
2023,1831,2024-08-29,Credit card,390045.00,approved
2024,4522,2024-03-28,Micro loan,273583.00,approved
2025,3329,2024-03-17,POS loan,901690.00,approved
2026,3864,2024-11-10,Credit card,1940564.00,approved
2027,3986,2024-02-10,POS loan,284892.00,approved
2028,4318,2026-04-06,Auto loan,7544905.00,pending
2029,901,2024-04-30,POS loan,1193267.00,rejected
2030,1052,2024-09-02,Credit card,513671.00,rejected
2031,2638,2025-10-24,POS loan,1131669.00,approved
2032,1490,2025-02-15,Cash loan,1031784.00,rejected
2033,1457,2026-01-11,Micro loan,385381.00,rejected
2034,4406,2026-01-08,Micro loan,424607.00,rejected
2035,1692,2025-04-01,Cash loan,1329243.00,approved
2036,4518,2025-05-23,POS loan,104120.00,approved
2037,189,2024-12-31,Credit card,1063686.00,approved
2038,553,2026-04-18,Micro loan,584295.00,approved
2039,2514,2024-10-12,Cash loan,804934.00,rejected
2040,2134,2026-03-03,POS loan,585799.00,approved
2041,2514,2024-08-24,POS loan,479684.00,approved
2042,3505,2024-02-23,Cash loan,2409609.00,approved
2043,3757,2024-04-29,Cash loan,2347922.00,approved
2044,556,2025-06-22,Cash loan,2204285.00,approved
2045,1805,2024-10-29,Micro loan,516172.00,rejected
2046,3422,2025-03-24,Micro loan,335853.00,approved
2047,1028,2025-04-18,Micro loan,284126.00,approved
2048,839,2025-10-17,POS loan,1140456.00,approved
2049,3403,2025-05-22,POS loan,647478.00,approved
2050,1750,2026-03-21,POS loan,787984.00,approved
2051,3590,2025-09-03,POS loan,112699.00,approved
2052,4925,2026-03-13,Auto loan,9989078.00,pending
2053,453,2024-11-12,Credit card,882826.00,approved
2054,1725,2024-01-28,Micro loan,104696.00,approved
2055,851,2026-03-05,Micro loan,139397.00,approved
2056,1410,2024-12-25,Credit card,327421.00,rejected
2057,4708,2025-10-03,Credit card,900896.00,approved
2058,1042,2024-09-21,Cash loan,1685229.00,approved
2059,1332,2024-11-30,Micro loan,139686.00,approved
2060,2366,2025-10-11,Credit card,1004019.00,approved
2061,3306,2024-11-11,Micro loan,312760.00,approved
2062,2522,2024-06-07,POS loan,333632.00,rejected
2063,194,2024-07-08,Cash loan,1304275.00,approved
2064,3428,2024-10-26,Micro loan,455530.00,approved
2065,1327,2025-01-20,POS loan,179396.00,rejected
2066,876,2026-01-11,Cash loan,2084951.00,approved
2067,3369,2025-04-07,Micro loan,490451.00,approved
2068,275,2024-02-26,Credit card,437211.00,rejected
2069,4694,2024-12-16,POS loan,459212.00,approved
2070,486,2025-01-18,Auto loan,9087954.00,rejected
2071,342,2025-02-10,Micro loan,437128.00,rejected
2072,930,2025-11-20,Auto loan,7633895.00,rejected
2073,4259,2024-09-16,Cash loan,1623197.00,approved
2074,3252,2024-09-13,Credit card,654459.00,approved
2075,224,2026-03-30,Cash loan,2991258.00,rejected
2076,4406,2025-08-06,POS loan,897063.00,rejected
2077,2437,2024-02-29,Micro loan,461931.00,approved
2078,1528,2024-04-08,Micro loan,155639.00,pending
2079,3820,2024-11-18,Cash loan,1728349.00,approved
2080,1465,2025-08-13,POS loan,757418.00,approved
2081,2898,2024-08-27,Cash loan,1285025.00,approved
2082,1736,2024-10-03,Micro loan,218214.00,approved
2083,383,2024-10-20,Cash loan,3463616.00,rejected
2084,3731,2025-04-13,Cash loan,751495.00,approved
2085,2080,2025-09-24,Micro loan,378624.00,rejected
2086,4641,2024-07-16,Auto loan,10164434.00,pending
2087,1347,2025-07-07,Auto loan,2553284.00,approved
2088,3211,2025-12-08,Credit card,1500225.00,pending
2089,3689,2024-08-06,Micro loan,570993.00,approved
2090,851,2024-03-06,Micro loan,64693.00,rejected
2091,1411,2025-12-04,Micro loan,187698.00,rejected
2092,4339,2024-08-15,POS loan,394769.00,approved
2093,3814,2025-05-20,POS loan,615726.00,approved
2094,4295,2026-04-01,Cash loan,2888822.00,approved
2095,1533,2024-09-27,Cash loan,3007428.00,rejected
2096,4497,2024-09-13,POS loan,634560.00,rejected
2097,1388,2025-03-04,Cash loan,3186517.00,rejected
2098,2662,2025-10-08,Cash loan,2109088.00,rejected
2099,1609,2025-11-05,Credit card,1083204.00,approved
2100,990,2024-10-31,Credit card,262318.00,pending
2101,286,2024-11-15,POS loan,847033.00,approved
2102,1220,2025-09-17,Micro loan,414558.00,approved
2103,677,2025-08-24,Auto loan,14710123.00,rejected
2104,1626,2025-05-16,POS loan,119458.00,approved
2105,3396,2025-04-14,Micro loan,64479.00,approved
2106,1685,2024-11-25,POS loan,403111.00,approved
2107,3696,2026-04-17,Cash loan,3308349.00,approved
2108,2200,2026-03-01,POS loan,883037.00,approved
2109,4402,2026-02-17,Micro loan,404634.00,rejected
2110,697,2025-08-22,Credit card,948507.00,approved
2111,3219,2026-01-19,Cash loan,930708.00,rejected
2112,3975,2025-09-11,Cash loan,633848.00,approved
2113,4026,2025-06-04,POS loan,426870.00,rejected
2114,1404,2025-11-28,POS loan,211854.00,approved
2115,2386,2024-05-22,Auto loan,4193463.00,rejected
2116,4972,2024-05-25,Micro loan,288749.00,approved
2117,580,2025-07-19,POS loan,1053291.00,pending
2118,3198,2024-03-29,POS loan,835104.00,pending
2119,1326,2024-06-12,Credit card,1909485.00,rejected
2120,2983,2025-06-17,Micro loan,575743.00,rejected
2121,1930,2025-03-22,POS loan,1097844.00,rejected
2122,1772,2024-08-28,Micro loan,326363.00,approved
2123,1647,2026-01-20,Micro loan,233955.00,approved
2124,1788,2025-02-05,Micro loan,147844.00,approved
2125,4722,2024-07-05,Micro loan,464789.00,rejected
2126,3134,2025-10-21,POS loan,1186854.00,rejected
2127,3944,2025-08-25,POS loan,754436.00,approved
2128,207,2024-02-20,Cash loan,750290.00,approved
2129,2987,2024-01-14,Credit card,1551068.00,approved
2130,130,2024-10-14,POS loan,62010.00,approved
2131,4591,2024-02-06,Cash loan,1081621.00,rejected
2132,713,2024-09-28,Cash loan,617501.00,approved
2133,3869,2024-10-22,POS loan,420240.00,approved
2134,4660,2024-08-21,Credit card,1423008.00,approved
2135,3340,2026-01-11,Auto loan,12437133.00,approved
2136,4675,2024-12-01,Cash loan,2241892.00,pending
2137,1032,2025-09-17,Cash loan,3207246.00,approved
2138,3238,2026-01-18,Credit card,1171141.00,approved
2139,2535,2024-01-31,Credit card,464613.00,rejected
2140,4220,2024-03-28,Auto loan,12352551.00,rejected
2141,4116,2024-04-17,Credit card,1498959.00,approved
2142,617,2025-11-11,POS loan,1111509.00,rejected
2143,253,2025-09-06,Credit card,1617983.00,approved
2144,160,2025-10-01,Cash loan,1802708.00,rejected
2145,3585,2024-05-30,Micro loan,346808.00,approved
2146,1041,2024-07-09,POS loan,593144.00,approved
2147,4003,2024-08-26,Auto loan,13567972.00,pending
2148,3968,2024-07-02,Cash loan,769515.00,approved
2149,2584,2024-12-22,Cash loan,1492537.00,approved
2150,790,2025-02-05,Credit card,1313137.00,approved
2151,1523,2025-08-03,Micro loan,494089.00,approved
2152,792,2024-03-28,Auto loan,8620824.00,approved
2153,562,2025-03-08,Cash loan,1823444.00,approved
2154,2427,2025-08-30,Auto loan,16742912.00,approved
2155,1633,2025-08-18,POS loan,59758.00,rejected
2156,2794,2026-04-27,POS loan,362351.00,approved
2157,3327,2025-02-08,Auto loan,17212915.00,rejected
2158,539,2025-11-27,Cash loan,509523.00,approved
2159,1103,2025-11-05,Cash loan,800299.00,approved
2160,4697,2024-05-01,Credit card,283013.00,rejected
2161,3274,2024-12-03,Micro loan,86852.00,approved
2162,1781,2025-03-19,Credit card,1493376.00,rejected
2163,2788,2026-03-17,Cash loan,1736359.00,approved
2164,3445,2025-10-26,Micro loan,402448.00,approved
2165,4756,2024-03-18,Micro loan,427507.00,rejected
2166,3379,2025-08-22,POS loan,178853.00,approved
2167,1130,2024-07-21,POS loan,692457.00,rejected
2168,4697,2026-03-23,Auto loan,13513907.00,rejected
2169,2371,2024-08-28,POS loan,59500.00,rejected
2170,1615,2025-11-27,Cash loan,800444.00,approved
2171,849,2025-03-04,Cash loan,978509.00,approved
2172,3834,2025-04-25,Auto loan,13881664.00,pending
2173,1212,2024-07-04,Cash loan,929846.00,approved
2174,1075,2025-10-23,Cash loan,3155717.00,rejected
2175,3929,2024-07-15,Micro loan,127144.00,approved
2176,4722,2024-01-29,Micro loan,299875.00,approved
2177,852,2025-04-09,POS loan,115546.00,approved
2178,4841,2025-01-09,Credit card,1628281.00,approved
2179,121,2025-06-02,Auto loan,5945163.00,approved
2180,829,2024-01-25,Cash loan,1019355.00,pending
2181,2643,2024-03-30,Micro loan,363265.00,approved
2182,1653,2025-11-19,Auto loan,5777774.00,approved
2183,3601,2024-03-20,Credit card,1427048.00,pending
2184,3119,2024-08-23,Micro loan,235097.00,rejected
2185,2140,2025-04-01,Credit card,1571306.00,approved
2186,2134,2024-08-04,Cash loan,2829880.00,rejected
2187,1363,2024-11-27,Cash loan,2183250.00,pending
2188,4461,2025-08-08,Micro loan,184262.00,approved
2189,4419,2024-05-16,Credit card,1452596.00,rejected
2190,2087,2024-12-15,Auto loan,13538526.00,approved
2191,4197,2024-11-06,POS loan,298505.00,rejected
2192,3422,2025-08-09,Micro loan,134835.00,rejected
2193,4213,2024-03-28,POS loan,419088.00,approved
2194,2404,2025-09-03,Credit card,323930.00,rejected
2195,2640,2024-09-11,Auto loan,7682644.00,approved
2196,1778,2025-06-13,Micro loan,146369.00,rejected
2197,3394,2025-04-22,Credit card,1879858.00,rejected
2198,3532,2024-04-12,POS loan,72749.00,approved
2199,1975,2024-08-19,POS loan,91604.00,approved
2200,1941,2025-01-26,POS loan,316450.00,approved
2201,2128,2025-05-10,Cash loan,2689545.00,rejected
2202,3071,2024-09-02,Micro loan,212535.00,approved
2203,4331,2026-04-14,Auto loan,7076400.00,rejected
2204,3178,2025-09-28,Auto loan,4355970.00,rejected
2205,3492,2025-04-02,Micro loan,85180.00,approved
2206,4544,2025-03-16,Cash loan,969471.00,approved
2207,867,2025-10-22,POS loan,980694.00,approved
2208,3705,2024-11-17,Auto loan,17703561.00,rejected
2209,2113,2025-05-18,Micro loan,44967.00,rejected
2210,959,2025-09-14,Micro loan,411285.00,approved
2211,989,2025-04-08,Micro loan,372049.00,rejected
2212,2134,2025-02-04,Micro loan,485560.00,approved
2213,1917,2025-07-08,Micro loan,315058.00,approved
2214,4940,2025-04-22,Cash loan,1738117.00,approved
2215,2305,2024-12-19,POS loan,170410.00,approved
2216,730,2024-09-21,Cash loan,2918570.00,rejected
2217,2889,2025-02-05,Cash loan,2990481.00,rejected
