payment_id,loan_id,payment_date,paid_amount,overdue_days
17165,1678,2024-11-15,52505.86,0
17166,1678,2024-12-15,38373.03,0
17167,1679,2025-03-04,20632.93,3
17168,1679,2025-04-03,22610.62,0
17169,1679,2025-05-03,16377.34,15
17170,1679,2025-06-02,27363.05,15
17171,1679,2025-07-02,23998.21,0
17172,1679,2025-08-01,27052.60,0
17173,1679,2025-08-31,26497.30,3
17174,1679,2025-09-30,17070.54,0
17175,1679,2025-10-30,25077.64,0
17176,1679,2025-11-29,20550.14,7
17177,1679,2025-12-29,21948.90,0
17178,1679,2026-01-28,19765.37,7
17179,1679,2026-02-27,21075.33,15
17180,1679,2026-03-29,17674.66,0
17181,1679,2026-04-28,20226.86,0
17182,1680,2025-04-10,9962.34,15
17183,1680,2025-05-10,13034.37,0
17184,1680,2025-06-09,7425.11,0
17185,1680,2025-07-09,11642.09,3
17186,1680,2025-08-08,7790.66,15
17187,1680,2025-09-07,11377.68,3
17188,1680,2025-10-07,13025.50,7
17189,1680,2025-11-06,11383.85,3
17190,1680,2025-12-06,12495.47,0
17191,1680,2026-01-05,13742.01,0
17192,1680,2026-02-04,12566.66,0
17193,1680,2026-03-06,7934.39,15
17194,1680,2026-04-05,9583.81,7
17195,1681,2024-11-20,108505.73,3
17196,1681,2024-12-20,84990.66,0
17197,1681,2025-01-19,93233.58,0
17198,1681,2025-02-18,87549.85,0
17199,1681,2025-03-20,137321.96,15
17200,1681,2025-04-19,116996.18,15
17201,1681,2025-05-19,97058.84,0
17202,1681,2025-06-18,77781.84,0
17203,1681,2025-07-18,119581.10,15
17204,1681,2025-08-17,90570.46,0
17205,1681,2025-09-16,125703.01,0
17206,1681,2025-10-16,114653.53,0
17207,1681,2025-11-15,81374.32,7
17208,1681,2025-12-15,93234.09,0
17209,1681,2026-01-14,87644.89,0
17210,1681,2026-02-13,78187.05,7
17211,1681,2026-03-15,118973.63,15
17212,1681,2026-04-14,94744.13,0
17213,1682,2024-04-26,24367.73,3
17214,1682,2024-05-26,23396.38,15
17215,1682,2024-06-25,33212.94,15
17216,1682,2024-07-25,28192.34,7
17217,1682,2024-08-24,34521.86,3
17218,1682,2024-09-23,23224.71,0
17219,1682,2024-10-23,33462.73,0
17220,1682,2024-11-22,26380.41,15
17221,1682,2024-12-22,29970.59,0
17222,1682,2025-01-21,23188.30,0
17223,1682,2025-02-20,21044.22,0
17224,1682,2025-03-22,33019.41,0
17225,1682,2025-04-21,21037.71,0
17226,1682,2025-05-21,26076.31,0
17227,1682,2025-06-20,26703.08,15
17228,1682,2025-07-20,25308.28,0
17229,1682,2025-08-19,33758.47,0
17230,1682,2025-09-18,25333.30,15
17231,1683,2025-11-14,16718.06,0
17232,1683,2025-12-14,15890.77,7
17233,1683,2026-01-13,15199.40,15
17234,1683,2026-02-12,15971.49,0
17235,1683,2026-03-14,19685.77,0
17236,1683,2026-04-13,15038.74,15
17237,1684,2025-05-23,39535.44,15
17238,1684,2025-06-22,37968.44,7
17239,1684,2025-07-22,35300.44,0
17240,1684,2025-08-21,46361.31,0
17241,1684,2025-09-20,45035.08,7
17242,1684,2025-10-20,36441.55,7
17243,1684,2025-11-19,35171.63,3
17244,1684,2025-12-19,44694.22,0
17245,1684,2026-01-18,47632.22,3
17246,1684,2026-02-17,47780.45,15
17247,1684,2026-03-19,40794.39,0
17248,1684,2026-04-18,39889.35,0
17249,1685,2024-10-14,10876.19,0
17250,1685,2024-11-13,19155.85,0
17251,1685,2024-12-13,12892.81,0
17252,1685,2025-01-12,18204.37,0
17253,1685,2025-02-11,13713.31,7
17254,1685,2025-03-13,10372.73,0
17255,1685,2025-04-12,16065.87,0
17256,1685,2025-05-12,19023.14,0
17257,1685,2025-06-11,15958.96,0
17258,1685,2025-07-11,12470.66,7
17259,1685,2025-08-10,13224.44,3
17260,1685,2025-09-09,14586.78,7
17261,1685,2025-10-09,15377.13,3
17262,1685,2025-11-08,10921.46,0
17263,1685,2025-12-08,15817.21,0
17264,1685,2026-01-07,17703.16,0
17265,1685,2026-02-06,18970.49,7
17266,1685,2026-03-08,17598.30,7
17267,1686,2025-08-14,21563.43,15
17268,1686,2025-09-13,17924.38,0
17269,1686,2025-10-13,25859.36,0
17270,1686,2025-11-12,26382.29,0
17271,1686,2025-12-12,33944.84,3
17272,1686,2026-01-11,28259.73,7
17273,1686,2026-02-10,20729.66,0
17274,1686,2026-03-12,23610.12,3
17275,1686,2026-04-11,33782.88,15
17276,1687,2026-04-25,131985.95,3
17277,1688,2025-04-27,27186.62,0
17278,1688,2025-05-27,20115.91,7
17279,1688,2025-06-26,23248.14,7
17280,1688,2025-07-26,15966.58,3
17281,1688,2025-08-25,17969.86,0
17282,1688,2025-09-24,15820.20,15
17283,1688,2025-10-24,22633.33,0
17284,1688,2025-11-23,18040.65,0
17285,1688,2025-12-23,24457.54,0
17286,1688,2026-01-22,23895.29,15
17287,1688,2026-02-21,26553.42,3
17288,1688,2026-03-23,17336.74,0
17289,1688,2026-04-22,22941.22,0
17290,1689,2025-08-03,23270.94,3
17291,1689,2025-09-02,35144.81,0
17292,1689,2025-10-02,36151.88,15
17293,1689,2025-11-01,30359.35,0
17294,1689,2025-12-01,24640.33,0
17295,1689,2025-12-31,28697.49,7
17296,1690,2026-02-09,37650.10,0
17297,1690,2026-03-11,22051.88,0
17298,1690,2026-04-10,26660.07,0
17299,1691,2025-11-14,99819.13,0
17300,1691,2025-12-14,90403.91,0
17301,1691,2026-01-13,107590.27,3
17302,1691,2026-02-12,98810.50,0
17303,1691,2026-03-14,105713.14,15
17304,1691,2026-04-13,96890.06,0
17305,1692,2025-09-28,27870.87,0
17306,1692,2025-10-28,28777.33,15
17307,1692,2025-11-27,25801.76,0
17308,1692,2025-12-27,20448.10,0
17309,1692,2026-01-26,23318.63,3
17310,1692,2026-02-25,23518.74,0
17311,1692,2026-03-27,30009.30,0
17312,1692,2026-04-26,21830.74,7
17313,1693,2025-10-02,9774.11,15
17314,1693,2025-11-01,9894.42,0
17315,1693,2025-12-01,10378.37,0
17316,1693,2025-12-31,10510.35,0
17317,1693,2026-01-30,13040.14,0
17318,1693,2026-03-01,13052.71,7
17319,1693,2026-03-31,13924.70,0
17320,1693,2026-04-30,11594.89,0
17321,1694,2025-07-19,66067.08,15
17322,1694,2025-08-18,52844.84,0
17323,1694,2025-09-17,42431.98,15
17324,1694,2025-10-17,50588.42,15
17325,1694,2025-11-16,66940.23,0
17326,1694,2025-12-16,51205.24,0
17327,1694,2026-01-15,56177.70,0
17328,1694,2026-02-14,41571.18,0
17329,1694,2026-03-16,70626.83,7
17330,1694,2026-04-15,71165.12,0
17331,1695,2024-11-29,6631.66,7
17332,1695,2024-12-29,7461.69,7
17333,1695,2025-01-28,11199.04,15
17334,1695,2025-02-27,10835.49,0
17335,1695,2025-03-29,9261.65,0
17336,1695,2025-04-28,8236.17,0
17337,1695,2025-05-28,10638.36,0
17338,1695,2025-06-27,10985.08,0
17339,1695,2025-07-27,10808.96,0
17340,1695,2025-08-26,9690.31,7
17341,1695,2025-09-25,7603.36,0
17342,1695,2025-10-25,8262.89,15
17343,1696,2026-01-27,41875.65,0
17344,1696,2026-02-26,31986.82,3
17345,1696,2026-03-28,36400.81,3
17346,1696,2026-04-27,31096.22,0
17347,1697,2026-03-18,38229.95,0
17348,1697,2026-04-17,21376.78,3
17349,1698,2024-11-15,29321.09,0
17350,1698,2024-12-15,36787.85,0
17351,1698,2025-01-14,37185.93,0
17352,1698,2025-02-13,37940.91,15
17353,1698,2025-03-15,44949.01,3
17354,1698,2025-04-14,45993.78,0
17355,1698,2025-05-14,27503.56,15
17356,1698,2025-06-13,38968.58,0
17357,1698,2025-07-13,37676.24,0
17358,1698,2025-08-12,26542.15,3
17359,1698,2025-09-11,25110.15,15
17360,1698,2025-10-11,42337.35,0
17361,1698,2025-11-10,37345.54,0
17362,1698,2025-12-10,40112.52,15
17363,1698,2026-01-09,40384.11,0
17364,1698,2026-02-08,36085.59,0
17365,1698,2026-03-10,30379.65,3
17366,1698,2026-04-09,45806.07,0
17367,1699,2026-03-23,43256.33,3
17368,1699,2026-04-22,29124.96,0
17369,1700,2024-05-30,42460.51,0
17370,1700,2024-06-29,41969.50,15
17371,1700,2024-07-29,36577.68,15
17372,1700,2024-08-28,39273.61,0
17373,1700,2024-09-27,50034.05,0
17374,1700,2024-10-27,31854.99,15
17375,1700,2024-11-26,32186.40,0
17376,1700,2024-12-26,50080.46,0
17377,1700,2025-01-25,41885.58,3
17378,1701,2025-07-03,103328.92,0
17379,1701,2025-08-02,113595.30,0
17380,1701,2025-09-01,111698.05,15
17381,1701,2025-10-01,68136.74,0
17382,1701,2025-10-31,77764.24,7
17383,1701,2025-11-30,67216.15,0
17384,1701,2025-12-30,87390.49,7
17385,1701,2026-01-29,75471.45,0
17386,1701,2026-02-28,99815.70,7
17387,1701,2026-03-30,94271.99,0
17388,1701,2026-04-29,117006.69,15
17389,1702,2025-06-12,90375.44,0
17390,1702,2025-07-12,86722.21,7
17391,1702,2025-08-11,98709.85,0
17392,1702,2025-09-10,84411.36,0
17393,1702,2025-10-10,65147.63,3
17394,1702,2025-11-09,95240.71,0
17395,1702,2025-12-09,81887.64,7
17396,1702,2026-01-08,103456.62,0
17397,1702,2026-02-07,96309.47,15
17398,1702,2026-03-09,111725.72,7
17399,1702,2026-04-08,95314.38,0
17400,1703,2025-06-11,12722.36,0
17401,1703,2025-07-11,13192.91,0
17402,1703,2025-08-10,14393.38,0
17403,1703,2025-09-09,14487.95,0
17404,1703,2025-10-09,12329.65,0
17405,1703,2025-11-08,15493.32,0
17406,1703,2025-12-08,13225.91,3
17407,1703,2026-01-07,10315.06,3
17408,1703,2026-02-06,17684.98,0
17409,1703,2026-03-08,16073.26,0
17410,1703,2026-04-07,9581.28,7
17411,1704,2025-10-15,144479.75,0
17412,1704,2025-11-14,81955.21,7
17413,1704,2025-12-14,118673.78,7
17414,1704,2026-01-13,109134.37,0
17415,1704,2026-02-12,112985.65,15
17416,1704,2026-03-14,121510.13,0
17417,1704,2026-04-13,142167.10,7
17418,1706,2024-10-04,67386.14,0
17419,1706,2024-11-03,92655.32,15
17420,1706,2024-12-03,96664.75,15
17421,1706,2025-01-02,94696.13,15
17422,1706,2025-02-01,76311.90,0
17423,1706,2025-03-03,78808.63,0
17424,1706,2025-04-02,62823.90,3
17425,1706,2025-05-02,86287.39,15
17426,1706,2025-06-01,69740.47,3
17427,1706,2025-07-01,66707.41,0
17428,1706,2025-07-31,83200.14,7
17429,1706,2025-08-30,71830.79,3
17430,1706,2025-09-29,68731.62,0
17431,1706,2025-10-29,85097.28,15
17432,1706,2025-11-28,108339.27,15
17433,1706,2025-12-28,82809.44,0
17434,1706,2026-01-27,112474.00,0
17435,1706,2026-02-26,75711.84,0
17436,1707,2025-12-04,66208.22,0
17437,1707,2026-01-03,76202.62,0
17438,1707,2026-02-02,69844.23,7
17439,1707,2026-03-04,70697.05,15
17440,1707,2026-04-03,72119.27,0
17441,1708,2024-04-24,15317.03,0
17442,1708,2024-05-24,19183.31,7
17443,1708,2024-06-23,23915.75,0
17444,1709,2024-07-21,9516.04,0
17445,1709,2024-08-20,8797.09,0
17446,1709,2024-09-19,8479.15,0
17447,1709,2024-10-19,12455.84,0
17448,1709,2024-11-18,7687.93,3
17449,1709,2024-12-18,10756.47,0
17450,1710,2024-03-29,60053.05,0
17451,1710,2024-04-28,65076.28,0
17452,1710,2024-05-28,50386.70,0
17453,1710,2024-06-27,56180.46,0
17454,1710,2024-07-27,73818.08,0
17455,1710,2024-08-26,40428.14,15
17456,1710,2024-09-25,42448.41,7
17457,1710,2024-10-25,73464.20,0
17458,1710,2024-11-24,62885.95,15
17459,1710,2024-12-24,67130.49,0
17460,1710,2025-01-23,69504.57,15
17461,1710,2025-02-22,47071.66,7
17462,1710,2025-03-24,52058.02,3
17463,1710,2025-04-23,49779.04,3
17464,1710,2025-05-23,66823.18,7
17465,1710,2025-06-22,69700.86,0
17466,1710,2025-07-22,74963.19,0
17467,1710,2025-08-21,44568.93,7
17468,1710,2025-09-20,75883.34,7
17469,1710,2025-10-20,61518.03,15
17470,1710,2025-11-19,49396.71,15
17471,1710,2025-12-19,67087.20,7
17472,1710,2026-01-18,69143.01,3
17473,1710,2026-02-17,69188.92,15
17474,1711,2025-01-16,5288.74,0
17475,1711,2025-02-15,5842.18,0
17476,1711,2025-03-17,5544.27,3
17477,1711,2025-04-16,7770.96,0
17478,1711,2025-05-16,6389.56,3
17479,1711,2025-06-15,5507.28,0
17480,1711,2025-07-15,6249.89,15
17481,1711,2025-08-14,7678.04,0
17482,1711,2025-09-13,6810.96,3
17483,1711,2025-10-13,5934.51,0
17484,1711,2025-11-12,6676.79,0
17485,1711,2025-12-12,7597.41,15
17486,1711,2026-01-11,6822.58,0
17487,1711,2026-02-10,6208.47,0
17488,1711,2026-03-12,4376.11,0
17489,1711,2026-04-11,7298.68,3
17490,1712,2025-03-16,118350.89,0
17491,1712,2025-04-15,103845.77,0
17492,1712,2025-05-15,130929.42,0
17493,1712,2025-06-14,147089.68,15
17494,1712,2025-07-14,134893.16,0
17495,1712,2025-08-13,97340.06,7
17496,1712,2025-09-12,165043.31,3
17497,1712,2025-10-12,177871.85,7
17498,1712,2025-11-11,142564.08,7
17499,1712,2025-12-11,156283.73,0
17500,1712,2026-01-10,119293.38,0
17501,1712,2026-02-09,97312.33,7
17502,1713,2025-08-25,49747.99,0
17503,1713,2025-09-24,80962.26,0
17504,1713,2025-10-24,70577.48,0
17505,1713,2025-11-23,58943.87,0
17506,1713,2025-12-23,59905.78,0
17507,1713,2026-01-22,46293.34,7
17508,1713,2026-02-21,83027.67,0
17509,1713,2026-03-23,45375.01,7
17510,1713,2026-04-22,83725.08,0
17511,1714,2024-05-08,24880.65,0
17512,1714,2024-06-07,37350.03,0
17513,1714,2024-07-07,26440.08,0
17514,1714,2024-08-06,24258.49,0
17515,1714,2024-09-05,37867.20,3
17516,1714,2024-10-05,40364.25,0
17517,1714,2024-11-04,34389.96,0
17518,1714,2024-12-04,37378.26,0
17519,1714,2025-01-03,39176.96,3
17520,1714,2025-02-02,30110.05,0
17521,1714,2025-03-04,39789.59,0
17522,1714,2025-04-03,28020.61,0
17523,1714,2025-05-03,26797.02,7
17524,1714,2025-06-02,29842.23,7
17525,1714,2025-07-02,36950.54,0
17526,1714,2025-08-01,31861.88,0
17527,1714,2025-08-31,23858.36,15
17528,1714,2025-09-30,45021.38,0
17529,1714,2025-10-30,36080.94,0
17530,1714,2025-11-29,23744.63,0
17531,1714,2025-12-29,37121.24,0
17532,1714,2026-01-28,35979.48,7
17533,1714,2026-02-27,33740.89,7
17534,1714,2026-03-29,39152.60,7
17535,1714,2026-04-28,38127.21,3
17536,1715,2025-01-26,3022.98,0
17537,1715,2025-02-25,2615.77,0
17538,1715,2025-03-27,3089.06,15
17539,1715,2025-04-26,3048.65,0
17540,1715,2025-05-26,3093.96,0
17541,1715,2025-06-25,3944.96,7
17542,1715,2025-07-25,3076.34,7
17543,1715,2025-08-24,3209.13,7
17544,1715,2025-09-23,2590.98,7
17545,1716,2024-03-04,146221.01,0
17546,1716,2024-04-03,118225.29,3
17547,1716,2024-05-03,149989.69,0
17548,1716,2024-06-02,141853.79,0
17549,1716,2024-07-02,153272.38,0
17550,1716,2024-08-01,97474.59,0
17551,1716,2024-08-31,102901.59,15
17552,1716,2024-09-30,125148.65,7
17553,1716,2024-10-30,115417.84,0
17554,1716,2024-11-29,110933.36,7
17555,1716,2024-12-29,92889.34,0
17556,1716,2025-01-28,157386.39,0
17557,1717,2026-03-02,46981.90,0
17558,1717,2026-04-01,47791.61,0
17559,1718,2024-06-29,107722.31,0
17560,1718,2024-07-29,144844.27,3
17561,1718,2024-08-28,143019.85,15
17562,1718,2024-09-27,93885.94,0
17563,1718,2024-10-27,123047.63,3
17564,1718,2024-11-26,125542.44,15
17565,1718,2024-12-26,138980.54,0
17566,1718,2025-01-25,133628.29,0
17567,1718,2025-02-24,103405.42,0
17568,1718,2025-03-26,130576.56,0
17569,1718,2025-04-25,125499.40,0
17570,1718,2025-05-25,84923.03,0
17571,1718,2025-06-24,93944.49,15
17572,1718,2025-07-24,112062.15,0
17573,1718,2025-08-23,142283.98,3
17574,1718,2025-09-22,106887.62,3
17575,1718,2025-10-22,140640.48,15
17576,1718,2025-11-21,139618.55,7
17577,1718,2025-12-21,86628.70,7
17578,1718,2026-01-20,96440.16,0
17579,1718,2026-02-19,86106.10,0
17580,1718,2026-03-21,150909.44,0
17581,1718,2026-04-20,124321.41,3
17582,1719,2025-09-29,34352.95,0
17583,1719,2025-10-29,35171.16,0
17584,1719,2025-11-28,45364.08,0
17585,1719,2025-12-28,31475.79,0
17586,1719,2026-01-27,35894.95,35
17587,1719,2026-02-26,51584.64,35
17588,1719,2026-03-28,44067.26,31
17589,1719,2026-04-27,37868.98,1
17590,1720,2024-09-21,73105.79,0
17591,1720,2024-10-21,64782.80,3
17592,1720,2024-11-20,67265.20,0
17593,1720,2024-12-20,63376.90,7
17594,1720,2025-01-19,83614.39,7
17595,1720,2025-02-18,110775.00,0
17596,1720,2025-03-20,108320.72,0
17597,1720,2025-04-19,107680.97,0
17598,1720,2025-05-19,81526.04,0
17599,1720,2025-06-18,71778.31,0
17600,1720,2025-07-18,68813.41,15
17601,1720,2025-08-17,59994.02,3
17602,1721,2024-05-26,18799.65,0
17603,1721,2024-06-25,18581.23,15
17604,1721,2024-07-25,13726.00,0
17605,1721,2024-08-24,18515.14,3
17606,1721,2024-09-23,15028.11,3
17607,1721,2024-10-23,11427.92,0
17608,1721,2024-11-22,18314.06,7
17609,1721,2024-12-22,14265.76,0
17610,1721,2025-01-21,17806.80,3
17611,1721,2025-02-20,11747.61,0
17612,1721,2025-03-22,11025.48,15
17613,1721,2025-04-21,11083.88,7
17614,1722,2025-11-07,8194.78,0
17615,1722,2025-12-07,9304.82,0
17616,1722,2026-01-06,13622.56,0
17617,1722,2026-02-05,7779.90,15
17618,1722,2026-03-07,7865.77,0
17619,1722,2026-04-06,7613.41,15
17620,1723,2025-03-06,7641.83,7
17621,1723,2025-04-05,8045.63,3
17622,1723,2025-05-05,4684.59,0
17623,1723,2025-06-04,6792.93,0
17624,1723,2025-07-04,8501.74,0
17625,1723,2025-08-03,8207.64,0
17626,1723,2025-09-02,6460.98,15
17627,1723,2025-10-02,5889.62,0
17628,1723,2025-11-01,4798.86,0
17629,1723,2025-12-01,7020.13,0
17630,1723,2025-12-31,8035.79,0
17631,1723,2026-01-30,8644.06,0
17632,1723,2026-03-01,7728.57,7
17633,1723,2026-03-31,7624.46,0
17634,1723,2026-04-30,8869.96,0
17635,1724,2025-03-06,25584.23,15
17636,1724,2025-04-05,34241.66,3
17637,1724,2025-05-05,21945.25,7
17638,1724,2025-06-04,24488.88,3
17639,1724,2025-07-04,35906.23,0
17640,1724,2025-08-03,34095.93,0
17641,1724,2025-09-02,29857.46,0
17642,1724,2025-10-02,32444.28,15
17643,1724,2025-11-01,22972.62,0
17644,1724,2025-12-01,27340.46,15
17645,1724,2025-12-31,24986.89,15
17646,1724,2026-01-30,29002.57,3
17647,1724,2026-03-01,35682.41,7
17648,1724,2026-03-31,36662.10,0
17649,1724,2026-04-30,32297.10,0
17650,1725,2025-04-01,109553.92,7
17651,1725,2025-05-01,114274.49,0
17652,1725,2025-05-31,113167.93,15
17653,1725,2025-06-30,131616.62,7
17654,1725,2025-07-30,112464.47,0
17655,1725,2025-08-29,77104.05,0
17656,1725,2025-09-28,102839.32,0
17657,1725,2025-10-28,110430.03,7
17658,1725,2025-11-27,122292.15,0
17659,1725,2025-12-27,81726.61,7
17660,1725,2026-01-26,99726.03,0
17661,1725,2026-02-25,83683.37,0
17662,1725,2026-03-27,132266.00,0
17663,1725,2026-04-26,114030.07,0
17664,1726,2025-06-15,92932.17,7
17665,1726,2025-07-15,86112.33,0
17666,1726,2025-08-14,92543.32,0
17667,1726,2025-09-13,113704.14,15
17668,1726,2025-10-13,117665.46,0
17669,1726,2025-11-12,70758.05,3
17670,1726,2025-12-12,90758.42,0
17671,1726,2026-01-11,71087.98,15
17672,1726,2026-02-10,68675.74,3
17673,1726,2026-03-12,103842.36,15
17674,1726,2026-04-11,81899.60,0
17675,1727,2025-07-18,45201.64,0
17676,1727,2025-08-17,48886.25,7
17677,1727,2025-09-16,41484.45,15
17678,1727,2025-10-16,33065.18,0
17679,1727,2025-11-15,40096.37,0
17680,1727,2025-12-15,40446.56,7
17681,1727,2026-01-14,48988.82,0
17682,1727,2026-02-13,49040.64,7
17683,1727,2026-03-15,48800.72,0
17684,1727,2026-04-14,42609.19,0
17685,1728,2024-06-30,26476.71,0
17686,1728,2024-07-30,43193.12,0
17687,1728,2024-08-29,34162.86,3
17688,1728,2024-09-28,37502.19,15
17689,1728,2024-10-28,37190.36,7
17690,1728,2024-11-27,30030.44,0
17691,1728,2024-12-27,33096.42,0
17692,1728,2025-01-26,31444.53,15
17693,1728,2025-02-25,40995.23,0
17694,1728,2025-03-27,24245.19,0
17695,1728,2025-04-26,23756.89,3
17696,1728,2025-05-26,28592.16,0
17697,1728,2025-06-25,40794.31,0
17698,1728,2025-07-25,24151.39,0
17699,1728,2025-08-24,43894.48,0
17700,1728,2025-09-23,30195.90,0
17701,1728,2025-10-23,37520.98,0
17702,1728,2025-11-22,33918.98,0
17703,1728,2025-12-22,28292.97,0
17704,1728,2026-01-21,33933.15,0
17705,1728,2026-02-20,32652.35,7
17706,1728,2026-03-22,34420.43,0
17707,1728,2026-04-21,34768.17,0
17708,1729,2024-04-01,77420.17,3
17709,1729,2024-05-01,80808.34,15
17710,1729,2024-05-31,76436.08,15
17711,1729,2024-06-30,71198.37,0
17712,1729,2024-07-30,63960.34,0
17713,1729,2024-08-29,58611.11,0
17714,1729,2024-09-28,69297.45,0
17715,1729,2024-10-28,61727.01,0
17716,1729,2024-11-27,58121.00,15
17717,1729,2024-12-27,62715.79,0
17718,1729,2025-01-26,49168.44,0
17719,1729,2025-02-25,80371.71,7
17720,1730,2025-06-25,41907.97,0
17721,1730,2025-07-25,60919.49,7
17722,1730,2025-08-24,55889.08,0
17723,1730,2025-09-23,36159.02,0
17724,1730,2025-10-23,62363.02,0
17725,1730,2025-11-22,62977.87,3
17726,1730,2025-12-22,42191.16,0
17727,1730,2026-01-21,53057.75,0
17728,1730,2026-02-20,58426.36,7
17729,1730,2026-03-22,57480.47,0
17730,1730,2026-04-21,56807.52,15
17731,1731,2026-04-13,89333.73,0
17732,1732,2024-07-14,38155.84,3
17733,1732,2024-08-13,47455.02,0
17734,1732,2024-09-12,40046.31,0
17735,1732,2024-10-12,33000.49,3
17736,1732,2024-11-11,53579.21,15
17737,1732,2024-12-11,60637.95,0
17738,1732,2025-01-10,36702.11,0
17739,1732,2025-02-09,48153.46,3
17740,1732,2025-03-11,59565.04,0
17741,1732,2025-04-10,52886.05,7
17742,1732,2025-05-10,57430.73,0
17743,1732,2025-06-09,56042.15,0
17744,1732,2025-07-09,50546.47,0
17745,1732,2025-08-08,55464.82,0
17746,1732,2025-09-07,57894.96,0
17747,1732,2025-10-07,58948.77,0
17748,1732,2025-11-06,47256.00,0
17749,1732,2025-12-06,39820.34,0
17750,1732,2026-01-05,40521.13,3
17751,1732,2026-02-04,42583.13,3
17752,1732,2026-03-06,41330.18,7
17753,1732,2026-04-05,42059.07,3
17754,1733,2026-02-27,232695.05,3
17755,1733,2026-03-29,294859.94,0
17756,1733,2026-04-28,269604.06,0
17757,1734,2024-04-08,37588.92,3
17758,1734,2024-05-08,45166.70,0
17759,1734,2024-06-07,34293.77,0
17760,1734,2024-07-07,58297.40,15
17761,1734,2024-08-06,61345.01,0
17762,1734,2024-09-05,42529.38,3
17763,1734,2024-10-05,58675.43,0
17764,1734,2024-11-04,50642.28,3
17765,1734,2024-12-04,43263.38,0
17766,1734,2025-01-03,51962.26,0
17767,1734,2025-02-02,46173.49,7
17768,1734,2025-03-04,41095.74,0
17769,1735,2025-02-23,30733.40,3
17770,1735,2025-03-25,36046.90,15
17771,1735,2025-04-24,30739.34,0
17772,1735,2025-05-24,34705.98,0
17773,1735,2025-06-23,31189.56,0
17774,1735,2025-07-23,37084.10,7
17775,1735,2025-08-22,42758.72,0
17776,1735,2025-09-21,29993.39,0
17777,1735,2025-10-21,30465.18,0
17778,1735,2025-11-20,39741.05,0
17779,1735,2025-12-20,30013.90,0
17780,1735,2026-01-19,31099.89,7
17781,1735,2026-02-18,28765.01,0
17782,1735,2026-03-20,38902.63,0
17783,1735,2026-04-19,41206.73,7
17784,1736,2026-04-28,14682.04,15
